label	observed	mean_expected	enrichment	p_value
BP: positive regulation of proteasomal protein catabolic process (GO:1901800)	4	2.58723	1.5460550472899588	0.2597674023259767
BP: energy coupled proton transport, down electrochemical gradient (GO:0015985)	1	0.2977	3.3590863285186425	0.26136738632613676
BP: purine nucleoside monophosphate biosynthetic process (GO:0009127)	1	0.33656	2.9712384121701922	0.26137738622613776
BP: regulation of retrograde transport, endosome to Golgi (GO:1905279)	1	0.29459	3.3945483553413216	0.2615073849261507
BP: regulation of neuron apoptotic process (GO:0043523)	5	3.43935	1.453763065695553	0.26177738222617775
BP: regulation of Rab protein signal transduction (GO:0032483)	1	0.2966	3.371544167228591	0.26187738122618776
BP: chondroitin sulfate metabolic process (GO:0030204)	2	0.99588	2.0082740892477005	0.26188738112618876
BP: ribosomal large subunit biogenesis (GO:0042273)	3	1.77444	1.690674240887266	0.26196738032619676
BP: positive regulation of telomere maintenance (GO:0032206)	2	0.99491	2.0102320812937853	0.26222737772622273
BP: negative regulation of dendritic spine development (GO:0061000)	1	0.29622	3.375869286341233	0.26224737752622473
BP: GPI anchor biosynthetic process (GO:0006506)	2	0.99257	2.0149712362856023	0.2625973740262597
BP: positive regulation of miRNA mediated inhibition of translation (GO:1905618)	1	0.29959	3.3378951233352248	0.26314736852631476
BP: regulation of miRNA mediated inhibition of translation (GO:1905616)	1	0.29959	3.3378951233352248	0.26314736852631476
BP: myelin assembly (GO:0032288)	1	0.29728	3.3638320775026913	0.26360736392636075
BP: regulation of dendritic spine maintenance (GO:1902950)	1	0.29845	3.350644999162339	0.26361736382636175
BP: negative regulation of inclusion body assembly (GO:0090084)	1	0.2996	3.3377837116154874	0.2637673623263767
BP: excitatory synapse assembly (GO:1904861)	1	0.31896	3.135189365437672	0.2638973610263897
BP: peroxisome fission (GO:0016559)	1	0.2998	3.33555703802535	0.2639473605263947
BP: postsynaptic membrane assembly (GO:0097104)	1	0.29964	3.3373381391002535	0.26402735972640273
BP: dicarboxylic acid biosynthetic process (GO:0043650)	1	0.30102	3.322038402763936	0.2644473555264447
BP: regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	1	0.30083	3.324136555529701	0.26461735382646173
BP: fructose 6-phosphate metabolic process (GO:0006002)	1	0.30059	3.326790645064706	0.26469735302646974
BP: mitophagy (GO:0000423)	1	0.33855	2.953773445576724	0.26475735242647574
BP: alpha-amino acid biosynthetic process (GO:1901607)	1	0.34212	2.92295101134105	0.26534734652653474
BP: negative regulation of peptidase activity (GO:0010466)	3	2.14413	1.3991688936771558	0.2656873431265687
BP: tetrahydrofolate interconversion (GO:0035999)	1	0.30216	3.3095048980672495	0.26597734022659775
BP: intrinsic apoptotic signaling pathway (GO:0097193)	5	3.45436	1.4474461260551883	0.2663473365266347
BP: positive regulation of interleukin-10 production (GO:0032733)	2	0.99879	2.0024229317474145	0.26663733362666375
BP: regulation of cell death (GO:0010941)	5	3.44544	1.4511934615027398	0.26697733022669773
BP: negative regulation of cytoskeleton organization (GO:0051494)	2	1.01815	1.9643471001325932	0.26888731112688874
BP: anterograde trans-synaptic signaling (GO:0098916)	11	8.71893	1.2616226991156025	0.26892731072689274
BP: protein N-linked glycosylation via asparagine (GO:0018279)	2	1.01261	1.9750940638547911	0.2692173078269217
BP: positive regulation of telomere maintenance via telomerase (GO:0032212)	2	1.01626	1.9680003148800504	0.2699073009269907
BP: negative regulation of autophagy (GO:0010507)	3	1.80072	1.6660002665600426	0.2704572954270457
BP: glycerophospholipid biosynthetic process (GO:0046474)	8	6.06023	1.3200819110825828	0.2723472765272347
BP: regulation of cation channel activity (GO:2001257)	5	3.49338	1.431278589789831	0.2739072609273907
BP: positive regulation of nervous system development (GO:0051962)	3	1.82601	1.6429263804688912	0.2746172538274617
BP: protein auto-ADP-ribosylation (GO:0070213)	1	0.31674	3.1571636042179705	0.27540724592754073
BP: regulation of synaptic transmission, glutamatergic (GO:0051966)	3	1.8245	1.644286105782406	0.2757872421275787
BP: regulation of cytoplasmic transport (GO:1903649)	1	0.31488	3.1758130081300813	0.2762272377276227
BP: phagocytosis, engulfment (GO:0006911)	2	1.03326	1.9356212376362192	0.2763472365276347
BP: positive regulation of gap junction assembly (GO:1903598)	1	0.31175	3.2076984763432232	0.2769172308276917
BP: positive regulation of sequestering of triglyceride (GO:0010890)	1	0.33825	2.9563932002956395	0.2770172298277017
BP: cellular hypotonic response (GO:0071476)	1	0.31669	3.157662067005589	0.27720722792772073
BP: cellular macromolecule catabolic process (GO:0044265)	3	1.83014	1.6392188575737374	0.27728722712772874
BP: dendrite arborization (GO:0140059)	1	0.31518	3.172790151659369	0.2774272257277427
BP: metal ion export (GO:0070839)	2	1.03477	1.9327966601273714	0.2775072249277507
BP: cell-cell junction maintenance (GO:0045217)	1	0.35988	2.778704012448594	0.2776672233277667
BP: positive regulation of cell activation (GO:0050867)	1	0.31935	3.1313605761703456	0.2777072229277707
BP: peptidyl-lysine hydroxylation (GO:0017185)	1	0.31875	3.1372549019607847	0.27796722032779675
BP: DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1	0.31852	3.139520281301017	0.2779772202277977
BP: intestinal epithelial cell differentiation (GO:0060575)	1	0.31708	3.1537782263151257	0.2780272197278027
BP: cellular glucan metabolic process (GO:0006073)	1	0.31717	3.1528833117886306	0.2780772192278077
BP: negative regulation of endopeptidase activity (GO:0010951)	3	2.22511	1.3482479517866532	0.27838721612783873
BP: negative regulation of cell cycle G2/M phase transition (GO:1902750)	3	1.81427	1.6535576292393084	0.27847721522784774
BP: negative regulation of glycoprotein biosynthetic process (GO:0010561)	1	0.31825	3.142183817753339	0.27849721502784974
BP: negative regulation of systemic arterial blood pressure (GO:0003085)	1	0.33974	2.943427326779302	0.27850721492785074
BP: cellular response to acetylcholine (GO:1905145)	1	0.32051	3.1200274562416146	0.27852721472785275
BP: positive regulation of pseudopodium assembly (GO:0031274)	1	0.32067	3.118470701967755	0.2787672123278767
BP: regulation of pseudopodium assembly (GO:0031272)	1	0.32067	3.118470701967755	0.2787672123278767
BP: immune response-regulating cell surface receptor signaling pathway (GO:0002768)	1	0.38176	2.619446772841576	0.27910720892791074
BP: regulation of peptidyl-lysine acetylation (GO:2000756)	1	0.32073	3.1178873195522714	0.2794772052279477
BP: negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)	1	0.3199	3.125976867771178	0.27966720332796674
BP: purine-containing compound metabolic process (GO:0072521)	1	0.31334	3.191421459117891	0.2799572004279957
BP: chromosome condensation (GO:0030261)	2	1.04143	1.9204363231326156	0.28028719712802874
BP: negative regulation of response to cytokine stimulus (GO:0060761)	1	0.32056	3.119540803593711	0.2804571954280457
BP: cytoplasmic sequestering of protein (GO:0051220)	1	0.32159	3.109549426288131	0.2805071949280507
BP: L-phenylalanine metabolic process (GO:0006558)	1	0.3216	3.109452736318408	0.2805171948280517
BP: regulation of cell-cell adhesion involved in gastrulation (GO:0070587)	1	0.32024	3.1226580064951284	0.2805271947280527
BP: negative regulation of heterotypic cell-cell adhesion (GO:0034115)	1	0.32024	3.1226580064951284	0.2805271947280527
BP: acyl-CoA metabolic process (GO:0006637)	2	1.13593	1.7606718723865025	0.2816271837281627
BP: regulation of blood vessel endothelial cell migration (GO:0043535)	3	1.85144	1.6203603681458756	0.2823771762282377
BP: peptidyl-asparagine modification (GO:0018196)	2	1.05282	1.8996599608670046	0.2835671643283567
BP: regulation of granulocyte differentiation (GO:0030852)	1	0.33403	2.9937430769691344	0.2890771092289077
BP: astral microtubule organization (GO:0030953)	1	0.33586	2.9774310724706723	0.29091709082909173
BP: protein localization to mitochondrion (GO:0070585)	1	0.33797	2.958842500813682	0.2910570894291057
BP: cardiac muscle hypertrophy (GO:0003300)	1	0.33666	2.970355848630666	0.29156708432915673
BP: signal transduction by p53 class mediator (GO:0072331)	2	1.07556	1.8594964483617835	0.2918270817291827
BP: regulation of myeloid leukocyte mediated immunity (GO:0002886)	1	0.33691	2.9681517319165356	0.2920170798292017
BP: protein hexamerization (GO:0034214)	1	0.35766	2.795951462282615	0.2920370796292037
BP: positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	1	0.33898	2.950026550238952	0.2922070779292207
BP: regulation of mast cell activation (GO:0033003)	1	0.33826	2.95630580027198	0.2922970770292297
BP: pseudouridine synthesis (GO:0001522)	1	0.33901	2.9497654936432554	0.2926770732292677
BP: tRNA processing (GO:0008033)	3	1.89145	1.5860847497951307	0.2926970730292697
BP: protein kinase C signaling (GO:0070528)	1	0.33855	2.953773445576724	0.2929270707292927
BP: negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	1	0.3374	2.963841138114997	0.2929270707292927
BP: regulation of chromatin binding (GO:0035561)	1	0.37842	2.6425664605464827	0.2930770692293077
BP: indolalkylamine catabolic process (GO:0046218)	1	0.38082	2.625912504595347	0.2933870661293387
BP: phenol-containing compound biosynthetic process (GO:0046189)	1	0.33945	2.945941964943291	0.2934170658293417
BP: negative regulation of protein autophosphorylation (GO:0031953)	1	0.33883	2.9513325266357757	0.2934270657293427
BP: aminoglycan metabolic process (GO:0006022)	1	0.34082	2.934100111495804	0.2935670643293567
BP: positive regulation of superoxide anion generation (GO:0032930)	1	0.34103	2.9322933466263965	0.2935970640293597
BP: metanephric mesenchyme development (GO:0072075)	1	0.38107	2.6241897814049913	0.2935970640293597
BP: kynurenine metabolic process (GO:0070189)	1	0.38028	2.6296413169243715	0.2937270627293727
BP: negative regulation of heart contraction (GO:0045822)	1	0.3408	2.9342723004694835	0.2937970620293797
BP: cellular response to dopamine (GO:1903351)	1	0.33769	2.9612958630696795	0.2938770612293877
BP: response to dopamine (GO:1903350)	1	0.33769	2.9612958630696795	0.2938770612293877
BP: negative regulation of histone acetylation (GO:0035067)	1	0.34135	2.9295444558371173	0.2940470595294047
BP: regulation of inclusion body assembly (GO:0090083)	1	0.34063	2.93573672313067	0.2941470585294147
BP: long-chain fatty acid import into cell (GO:0044539)	1	0.34272	2.917833800186741	0.2942770572294277
BP: iron ion transmembrane transport (GO:0034755)	1	0.33999	2.9412629783228916	0.2944570554294457
BP: regulation of muscle system process (GO:0090257)	1	0.34094	2.9330674018888954	0.2946170538294617
BP: positive regulation of endocytic recycling (GO:2001137)	1	0.33887	2.950984153215097	0.2948870511294887
BP: Golgi inheritance (GO:0048313)	1	0.34383	2.9084140418229936	0.2960570394296057
BP: peptide biosynthetic process (GO:0043043)	6	4.50307	1.3324243238501734	0.2963770362296377
BP: prepulse inhibition (GO:0060134)	1	0.33861	2.953250051681876	0.2968370316296837
BP: negative regulation of protein modification process (GO:0031400)	4	2.75047	1.4542969019840246	0.2974270257297427
BP: positive regulation of cell communication (GO:0010647)	2	1.08957	1.8355865157814553	0.2975470245297547
BP: renal water homeostasis (GO:0003091)	2	1.09225	1.8310826276035708	0.2982070179298207
BP: negative regulation of Ras protein signal transduction (GO:0046580)	2	1.09395	1.8282371223547695	0.2983070169298307
BP: regulation of striated muscle contraction (GO:0006942)	2	1.09167	1.8320554746397721	0.2990170098299017
BP: regulation of T cell differentiation (GO:0045580)	2	1.0973	1.8226556092226376	0.3005569944300557
BP: organelle disassembly (GO:1903008)	2	1.10208	1.8147502903600465	0.3016969830301697
BP: Fc-epsilon receptor signaling pathway (GO:0038095)	5	3.62943	1.3776267898816066	0.3017269827301727
BP: regulation of mitotic centrosome separation (GO:0046602)	1	0.35358	2.8282142655127553	0.3033169668303317
BP: regulation of positive chemotaxis (GO:0050926)	1	0.35299	2.832941443100371	0.3039369606303937
BP: regulation of translation (GO:0006417)	7	5.40925	1.2940795858945324	0.3048569514304857
BP: regulation of protein localization to membrane (GO:1905475)	2	1.10958	1.8024838227076911	0.3049269507304927
BP: antigen receptor-mediated signaling pathway (GO:0050851)	7	5.4191	1.2917274086102857	0.3049869501304987
BP: regulation of high voltage-gated calcium channel activity (GO:1901841)	1	0.35639	2.8059148685428887	0.3050369496305037
BP: negative regulation of viral release from host cell (GO:1902187)	1	0.39648	2.522195318805488	0.3052869471305287
BP: positive regulation of autophagy of mitochondrion (GO:1903599)	1	0.35531	2.8144437251977146	0.3054069459305407
BP: bone resorption (GO:0045453)	1	0.37557	2.6626194850493916	0.3054869451305487
BP: glucan biosynthetic process (GO:0009250)	1	0.3569	2.8019052956010086	0.3056669433305667
BP: glycogen biosynthetic process (GO:0005978)	1	0.3569	2.8019052956010086	0.3056669433305667
BP: positive regulation of DNA-dependent DNA replication (GO:2000105)	1	0.35758	2.796576989764528	0.3057669423305767
BP: type B pancreatic cell differentiation (GO:0003309)	1	0.35734	2.7984552527005095	0.3057869421305787
BP: DNA catabolic process (GO:0006308)	1	0.35713	2.8001008036289305	0.3058869411305887
BP: rhodopsin mediated signaling pathway (GO:0016056)	1	0.35805	2.7929060187124706	0.3061569384306157
BP: hypotonic response (GO:0006971)	1	0.35582	2.8104097577426788	0.3062369376306237
BP: cellular response to interleukin-2 (GO:0071352)	1	0.39786	2.5134469411350726	0.30642693573064267
BP: interleukin-2-mediated signaling pathway (GO:0038110)	1	0.39786	2.5134469411350726	0.30642693573064267
BP: cell junction maintenance (GO:0034331)	1	0.39896	2.506516944054542	0.30643693563064367
BP: sodium-independent organic anion transport (GO:0043252)	1	0.37825	2.6437541308658297	0.30643693563064367
BP: positive regulation of mRNA 3'-end processing (GO:0031442)	1	0.35649	2.8051277735700864	0.3065369346306537
BP: protein prenylation (GO:0018342)	1	0.35816	2.7920482465937013	0.3067069329306707
BP: neuron projection arborization (GO:0140058)	1	0.35553	2.8127021629679634	0.3067069329306707
BP: alcohol catabolic process (GO:0046164)	1	0.35937	2.782647410746584	0.3068669313306867
BP: positive regulation of keratinocyte proliferation (GO:0010838)	1	0.35888	2.7864467231386536	0.30701692983070167
BP: DNA damage response, signal transduction resulting in transcription (GO:0042772)	1	0.35841	2.790100722636087	0.30701692983070167
BP: negative regulation of calcineurin-mediated signaling (GO:0106057)	1	0.36014	2.7766979507969123	0.3070969290307097
BP: negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	1	0.36014	2.7766979507969123	0.3070969290307097
BP: cell cycle checkpoint signaling (GO:0000075)	1	0.35988	2.778704012448594	0.3070969290307097
BP: positive regulation of cell killing (GO:0031343)	1	0.35914	2.7844294704015145	0.3071169288307117
BP: desensitization of G protein-coupled receptor signaling pathway (GO:0002029)	1	0.35859	2.788700186842912	0.3071469285307147
BP: protein lipidation (GO:0006497)	3	1.93426	1.5509807368192485	0.3075169248307517
BP: apical protein localization (GO:0045176)	1	0.35804	2.792984024131382	0.3077469225307747
BP: chloride ion homeostasis (GO:0055064)	1	0.36202	2.762278327164245	0.3077969220307797
BP: monovalent inorganic anion homeostasis (GO:0055083)	1	0.36202	2.762278327164245	0.3077969220307797
BP: production of siRNA involved in RNA interference (GO:0030422)	1	0.36114	2.7690092484908897	0.3079069209307907
BP: negative regulation of protein exit from endoplasmic reticulum (GO:0070862)	1	0.3591	2.7847396268448903	0.3081569184308157
BP: ether lipid metabolic process (GO:0046485)	1	0.35949	2.7817185457175446	0.30825691743082567
BP: glucose import (GO:0046323)	1	0.35985	2.7789356676392942	0.3084469155308447
BP: negative regulation of oxidative stress-induced neuron death (GO:1903204)	1	0.35985	2.7789356676392942	0.3087369126308737
BP: glycoprotein biosynthetic process (GO:0009101)	4	2.80962	1.4236800706145316	0.3090969090309097
BP: tetrahydrofolate metabolic process (GO:0046653)	1	0.36258	2.7580120249324285	0.3098469015309847
BP: positive regulation of ubiquitin protein ligase activity (GO:1904668)	1	0.36192	2.763041556145004	0.3098769012309877
BP: positive regulation of translation (GO:0045727)	4	2.82178	1.4175449538943503	0.3113968860311397
BP: regulation of glucose metabolic process (GO:0010906)	2	1.15192	1.736231682755747	0.3120868791312087
BP: positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	2	1.17298	1.7050589097853333	0.3128468715312847
BP: Fc receptor signaling pathway (GO:0038093)	5	3.68998	1.355020894422192	0.3132468675313247
BP: regulation of small molecule metabolic process (GO:0062012)	2	1.13136	1.767783906095319	0.3134968650313497
BP: negative regulation of blood vessel endothelial cell migration (GO:0043537)	2	1.13479	1.7624406277813516	0.31351686483135166
BP: DNA replication initiation (GO:0006270)	2	1.1315	1.7675651789659745	0.3137368626313737
BP: activation of phospholipase C activity (GO:0007202)	2	1.15342	1.733973747637461	0.3137868621313787
BP: regulation of protein dephosphorylation (GO:0035304)	2	1.13275	1.7656146546016334	0.3139768602313977
BP: positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	2	1.13663	1.7595875526776523	0.3148868511314887
BP: proteoglycan biosynthetic process (GO:0030166)	2	1.13605	1.7604858941067734	0.3154868451315487
BP: fat cell differentiation (GO:0045444)	3	1.97172	1.5215142109427302	0.3155368446315537
BP: G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	3	1.98612	1.5104827502869917	0.3157868421315787
BP: phospholipid biosynthetic process (GO:0008654)	2	1.14049	1.7536322107164464	0.31596684033159667
BP: protein O-linked glycosylation (GO:0006493)	5	3.70311	1.3502164396952832	0.3170068299317007
BP: negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	1	0.37471	2.668730484908329	0.3173968260317397
BP: negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	1	0.37471	2.668730484908329	0.3173968260317397
BP: ribonucleoprotein complex biogenesis (GO:0022613)	3	1.97957	1.5154806346832899	0.3176168238317617
BP: positive regulation of synapse assembly (GO:0051965)	2	1.14439	1.7476559564484135	0.3179668203317967
BP: phasic smooth muscle contraction (GO:0014821)	1	0.4519	2.212878955521133	0.3180568194318057
BP: regulation of actomyosin structure organization (GO:0110020)	1	0.37502	2.666524452029225	0.3185768142318577
BP: Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	4	2.83519	1.4108401906045098	0.31958680413195867
BP: ceramide catabolic process (GO:0046514)	1	0.37822	2.6439638305747977	0.32019679803201967
BP: negative regulation by host of viral process (GO:0044793)	1	0.37537	2.664038149026294	0.32020679793202067
BP: reticulophagy (GO:0061709)	1	0.37644	2.6564658378493253	0.3202567974320257
BP: nuclear DNA replication (GO:0033260)	1	0.37622	2.658019244059327	0.3202867971320287
BP: serine family amino acid metabolic process (GO:0009069)	1	0.37805	2.6451527575717497	0.3202867971320287
BP: regulation of plasma membrane bounded cell projection organization (GO:0120035)	2	1.14667	1.7441809762180922	0.3204067959320407
BP: positive regulation of leukocyte degranulation (GO:0043302)	1	0.37866	2.6408915649923412	0.3205167948320517
BP: induction of positive chemotaxis (GO:0050930)	1	0.37843	2.6424966308167956	0.3205267947320527
BP: glycerolipid metabolic process (GO:0046486)	1	0.37778	2.647043252686749	0.3205667943320567
BP: postsynapse assembly (GO:0099068)	1	0.37819	2.6441735635527115	0.32060679393206065
BP: regulation of glycogen metabolic process (GO:0070873)	1	0.37904	2.6382439848037147	0.32073679263207366
BP: regulation of flagellated sperm motility (GO:1901317)	1	0.39971	2.5018138150158866	0.3211067889321107
BP: tryptophan metabolic process (GO:0006568)	1	0.42087	2.3760306032741703	0.32138678613213867
BP: regulation of DNA-dependent DNA replication (GO:0090329)	1	0.37892	2.639079489074211	0.3214467855321447
BP: chondroitin sulfate catabolic process (GO:0030207)	1	0.37916	2.637409009389176	0.3214967850321497
BP: tryptophan catabolic process (GO:0006569)	1	0.42071	2.3769342302298497	0.3217167828321717
BP: regulation of mitochondrial fusion (GO:0010635)	1	0.37873	2.6404034536477172	0.32190678093219066
BP: regulation of response to oxidative stress (GO:1902882)	1	0.37825	2.6437541308658297	0.32194678053219467
BP: regulation of actin filament-based movement (GO:1903115)	1	0.37867	2.6408218237515513	0.3220867791322087
BP: serine family amino acid biosynthetic process (GO:0009070)	1	0.3799	2.632271650434325	0.3222767772322277
BP: regulation of leukocyte activation (GO:0002694)	1	0.38055	2.6277755879647877	0.3222967770322297
BP: regulation of superoxide anion generation (GO:0032928)	1	0.38165	2.6202017555351764	0.3222967770322297
BP: positive regulation of alpha-beta T cell differentiation (GO:0046638)	1	0.38081	2.6259814605708884	0.3223567764322357
BP: positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1	0.41883	2.387603562304515	0.32241677583224165
BP: spliceosomal tri-snRNP complex assembly (GO:0000244)	1	0.3804	2.6288117770767614	0.3228567714322857
BP: early endosome to Golgi transport (GO:0034498)	1	0.38129	2.6226756537019065	0.32306676933230666
BP: protein K11-linked deubiquitination (GO:0035871)	1	0.38109	2.624052061192894	0.32306676933230666
BP: monocyte differentiation (GO:0030224)	1	0.38366	2.606474482614815	0.32363676363236366
BP: regulation of protein-containing complex disassembly (GO:0043244)	1	0.3827	2.6130128037627385	0.3240067599324007
BP: organic anion transport (GO:0015711)	4	2.89786	1.380328932384587	0.32740672593274067
BP: positive regulation of T cell differentiation (GO:0045582)	2	1.17623	1.7003477211089666	0.3274567254327457
BP: stimulatory C-type lectin receptor signaling pathway (GO:0002223)	5	3.77218	1.3254934812230592	0.32779672203277965
BP: cellular response to lectin (GO:1990858)	5	3.77218	1.3254934812230592	0.32779672203277965
BP: activation of GTPase activity (GO:0090630)	4	2.89709	1.3806958016492412	0.32835671643283565
BP: regulation of neuron death (GO:1901214)	4	2.89029	1.3839441716921141	0.32951670483295165
BP: regulation of osteoclast differentiation (GO:0045670)	2	1.18017	1.6946711067049662	0.3316766832331677
BP: positive regulation of sodium ion transmembrane transport (GO:1902307)	1	0.39634	2.523086239087652	0.3324166758332417
BP: regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045898)	1	0.39666	2.5210507739625876	0.3335766642333577
BP: regulation of toll-like receptor 9 signaling pathway (GO:0034163)	1	0.39756	2.5153435959352044	0.3335766642333577
BP: negative regulation of viral transcription (GO:0032897)	1	0.39828	2.5107964246258914	0.3339966600333997
BP: polyol transport (GO:0015791)	1	0.3966	2.5214321734745333	0.3340166598334017
BP: regulation of gap junction assembly (GO:1903596)	1	0.39153	2.554082701197865	0.3340566594334057
BP: mitochondrial ATP synthesis coupled proton transport (GO:0042776)	1	0.3982	2.5113008538422905	0.3341566584334157
BP: protein localization to synapse (GO:0035418)	1	0.43709	2.2878583358118467	0.3341766582334177
BP: ribonucleoside monophosphate biosynthetic process (GO:0009156)	1	0.43825	2.281802624073018	0.33450665493345066
BP: pre-miRNA processing (GO:0031054)	1	0.47923	2.086680716983494	0.33487665123348764
BP: macrophage activation involved in immune response (GO:0002281)	1	0.39921	2.5049472708599483	0.33501664983350166
BP: negative regulation of transcription by competitive promoter binding (GO:0010944)	1	0.39896	2.506516944054542	0.33506664933350666
BP: negative regulation of oxidoreductase activity (GO:0051354)	1	0.39761	2.5150272880460753	0.3353266467335327
BP: positive regulation of TORC1 signaling (GO:1904263)	1	0.39966	2.5021268077866186	0.33557664423355765
BP: positive regulation of myelination (GO:0031643)	1	0.39838	2.5101661730006524	0.33560664393356066
BP: cellular respiration (GO:0045333)	2	1.19635	1.6717515777155514	0.3358466415335847
BP: positive regulation of angiogenesis (GO:0045766)	5	3.82429	1.3074322292503968	0.3358766412335877
BP: positive regulation of circadian rhythm (GO:0042753)	1	0.39891	2.5068311147877966	0.33604663953360464
BP: mRNA destabilization (GO:0061157)	2	1.19416	1.6748174448985058	0.33618663813361865
BP: regulation of oxidative stress-induced cell death (GO:1903201)	1	0.40037	2.4976896370856956	0.33629663703362966
BP: actin crosslink formation (GO:0051764)	1	0.40148	2.490784098834313	0.33661663383366164
BP: regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514)	1	0.40037	2.4976896370856956	0.33674663253367465
BP: regulation of protein tyrosine kinase activity (GO:0061097)	2	1.20132	1.6648353477841042	0.3370566294337057
BP: regulation of endopeptidase activity (GO:0052548)	3	2.48169	1.20885364408931	0.3377366226337737
BP: negative regulation of translation (GO:0017148)	4	2.9294	1.3654673311941012	0.33869661303386966
BP: regulation of establishment of planar polarity (GO:0090175)	4	2.93283	1.3638703913967056	0.33982660173398266
BP: regulation of synapse assembly (GO:0051963)	3	2.06124	1.4554345927694008	0.3400565994340057
BP: regulation of epithelial cell migration (GO:0010632)	3	2.06427	1.4532982604019822	0.34105658943410566
BP: innate immune response activating cell surface receptor signaling pathway (GO:0002220)	5	3.85069	1.2984685861494951	0.34198658013419864
BP: vasoconstriction (GO:0042310)	1	0.41315	2.4204284158296017	0.34555654443455563
BP: cyclooxygenase pathway (GO:0019371)	1	0.41525	2.408187838651415	0.34579654203457966
BP: negative regulation of immune system process (GO:0002683)	1	0.41642	2.401421641611834	0.34628653713462865
BP: cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2	1.21857	1.6412680436905553	0.34678653213467864
BP: cardiac muscle cell action potential involved in contraction (GO:0086002)	2	1.23128	1.624325904749529	0.34685653143468564
BP: purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	1	0.45542	2.195775328268412	0.34686653133468665
BP: positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	1	0.41632	2.4019984627209836	0.34701652983470166
BP: nucleotide-sugar metabolic process (GO:0009225)	1	0.41508	2.4091741351064853	0.34746652533474665
BP: glycoprotein catabolic process (GO:0006516)	1	0.55675	1.796138302649304	0.34746652533474665
BP: regulation of amyloid precursor protein catabolic process (GO:1902991)	1	0.41766	2.394292007853278	0.34756652433475665
BP: positive regulation of alpha-beta T cell proliferation (GO:0046641)	1	0.41906	2.3862931322483654	0.34769652303476967
BP: SNARE complex assembly (GO:0035493)	1	0.41842	2.3899431193537595	0.34790652093479063
BP: regulation of interleukin-13 production (GO:0032656)	1	0.41995	2.381235861412073	0.34825651743482566
BP: nucleic acid transport (GO:0050657)	1	0.41157	2.4297203391889592	0.3490265097349026
BP: angiogenesis involved in wound healing (GO:0060055)	1	0.43969	2.2743296413382152	0.34954650453495467
BP: phosphatidylinositol acyl-chain remodeling (GO:0036149)	1	0.65785	1.5201033670289579	0.34985650143498565
BP: negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	2	1.23129	1.6243127126834458	0.35012649873501267
BP: negative regulation of neuroinflammatory response (GO:0150079)	1	0.42177	2.3709604760888636	0.35037649623503764
BP: late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	1	0.42294	2.3644015699626424	0.35072649273507267
BP: regulation of stem cell differentiation (GO:2000736)	4	2.98151	1.3416020741168064	0.35104648953510464
BP: regulation of nitric-oxide synthase activity (GO:0050999)	2	1.23802	1.6154827870309043	0.35172648273517265
BP: positive regulation of ERK1 and ERK2 cascade (GO:0070374)	7	5.8804	1.1903952112101217	0.35366646333536667
BP: regulation of ion transmembrane transport (GO:0034765)	2	1.25375	1.5952143569292125	0.35394646053539464
BP: DNA integrity checkpoint signaling (GO:0031570)	2	1.23878	1.6144916772954037	0.35450645493545063
BP: pre-replicative complex assembly (GO:0036388)	3	2.11293	1.419829336513751	0.35551644483555167
BP: carbohydrate catabolic process (GO:0016052)	2	1.27983	1.5627075470960987	0.35577644223557764
BP: membrane fusion (GO:0061025)	2	1.24923	1.6009862075038224	0.35599644003559966
BP: blood vessel diameter maintenance (GO:0097746)	2	1.2497	1.6003840921821237	0.35694643053569464
BP: regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	1	0.43197	2.3149755770076625	0.35725642743572567
BP: negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	3	2.13237	1.4068852966417649	0.35876641233587664
BP: regulation of potassium ion transport (GO:0043266)	2	1.25686	1.5912671260124436	0.3591564084359156
BP: neuron projection organization (GO:0106027)	1	0.4355	2.296211251435132	0.35927640723592763
BP: adipose tissue development (GO:0060612)	1	0.43745	2.285975540061721	0.3597164028359716
BP: positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1	0.43645	2.291213197388017	0.3597564024359756
