label	observed	mean_expected	enrichment	p_value
GWAS: Chronic obstructive pulmonary disease-related biomarkers	1	0.87134	1.147657630775587	0.4793752062479375
GWAS: Temperament	1	0.64849	1.5420438248855033	0.47985520144798555
GWAS: Attention function in attention deficit hyperactive disorder	1	0.67012	1.492270041186653	0.48090519094809053
GWAS: Albumin-globulin ratio	2	1.67927	1.1909937055982658	0.48341516584834154
GWAS: Hodgkin's lymphoma	1	0.89114	1.122158134524317	0.4885251147488525
GWAS: Body mass index (adult)	1	0.69723	1.4342469486396168	0.4888551114488855
GWAS: Erosive tooth wear (severe vs none or mild)	1	0.73949	1.352283330403386	0.4911350886491135
GWAS: Coronary heart disease	2	1.95648	1.0222440300948643	0.4927650723492765
GWAS: Gamma glutamyl transferase levels	2	1.71019	1.1694607031967208	0.4939550604493955
GWAS: Adolescent idiopathic scoliosis	1	0.73058	1.3687754934435654	0.4989850101498985
GWAS: Aortic root size	1	0.85366	1.1714265632687486	0.5011849881501185
GWAS: Body mass index in physically inactive individuals	1	0.7806	1.2810658467845248	0.5028149718502815
GWAS: Cognitive ability (MTAG)	2	1.69982	1.1765951689002365	0.5071949280507195
GWAS: Very long-chain saturated fatty acid levels (fatty acid 20:0)	1	0.95414	1.048064225375731	0.5091349086509135
GWAS: Western dietary pattern	1	0.71358	1.4013845679531378	0.5107748922510775
GWAS: Graves' disease	1	0.99905	1.0009509033581903	0.5114348856511435
GWAS: Idiopathic dilated cardiomyopathy	2	1.80706	1.1067701127798744	0.5144448555514445
GWAS: Squamous cell lung carcinoma	3	3.07918	0.9742853616872025	0.5173948260517395
GWAS: Lung cancer	5	5.27082	0.9486190004591316	0.5188848111518884
GWAS: Serum albumin level	1	1.01433	0.9858724478227008	0.5199048009519904
GWAS: Seasonality and depression	1	0.81085	1.2332737251032868	0.5201647983520165
GWAS: Survival in pancreatic cancer	1	0.80696	1.2392187964707049	0.5280647193528065
GWAS: Red cell distribution width	6	5.95465	1.007615896820132	0.5288247117528825
GWAS: Serum thyroid-stimulating hormone levels	1	0.97304	1.0277069801858094	0.5311046889531105
GWAS: BMI (adjusted for smoking behaviour)	3	2.77911	1.0794822802983688	0.5326546734532654
GWAS: Refractive astigmatism	2	1.76634	1.13228483757374	0.5336246637533625
GWAS: Blood urea nitrogen levels	2	1.8552	1.0780508840017249	0.5354446455535444
GWAS: Body mass index (joint analysis main effects and smoking interaction)	3	2.80002	1.0714209184220114	0.5360146398536014
GWAS: Fibrinogen	1	1.17025	0.8545182653279214	0.5376346236537635
GWAS: Hemoglobin	1	0.91559	1.092191919964176	0.5377246227537724
GWAS: Response to TNF inhibitor in rheumatoid arthritis (change in swollen 28-joint count)	1	0.78432	1.2749898000815993	0.5388946110538895
GWAS: Headache	1	0.85507	1.1694948951547826	0.5393746062539374
GWAS: Loneliness (linear analysis)	1	0.85157	1.174301584132837	0.5408045919540805
GWAS: Electrocardiographic traits	1	0.83723	1.1944149158534692	0.5409145908540914
GWAS: Ischemic stroke	2	1.99235	1.0038396868020176	0.5409145908540914
GWAS: Cardiac hypertrophy	1	0.79814	1.2529130227779588	0.5421545784542154
GWAS: Daytime sleep phenotypes	6	6.43066	0.9330302021876449	0.5488245117548824
GWAS: Pulmonary function	2	1.97653	1.0118743454437829	0.5504244957550425
GWAS: Liver enzyme levels (gamma-glutamyl transferase)	1	0.96318	1.0382275379472166	0.5531344686553135
GWAS: Glaucoma	2	1.9128	1.0455876202425762	0.5557144428555715
GWAS: Fasting plasma glucose	1	0.92716	1.0785624919107812	0.5561044389556105
GWAS: Protein quantitative trait loci	2	1.87952	1.0641014727164382	0.5620043799562005
GWAS: Stroke	2	2.0487	0.9762288280372918	0.5638743612563875
GWAS: Alcohol consumption	1	0.92469	1.0814435107982134	0.5641843581564184
GWAS: Osteoarthritis (hip)	1	0.87431	1.1437590785876863	0.5673543264567354
GWAS: Bone mineral density (spine)	1	0.87461	1.143366757754885	0.5676643233567664
GWAS: Allergy	1	1.09229	0.9155077863937233	0.5680043199568005
GWAS: Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	1	1.11123	0.8999037103029977	0.5742642573574265
GWAS: Adiponectin levels	1	0.95898	1.0427746146947798	0.5787842121578785
GWAS: Irritable bowel syndrome	1	0.96833	1.0327057924467897	0.5794342056579435
GWAS: Insomnia	1	0.88402	1.131196126784462	0.5806941930580695
GWAS: Aspartate aminotransferase levels	1	1.0523	0.9502993442934524	0.5844941550584494
GWAS: Cerebrospinal fluid AB1-42 levels	1	1.47851	0.676356602254973	0.5851941480585194
GWAS: Lung cancer in never smokers	1	0.95349	1.0487786972071025	0.5853541464585355
GWAS: Childhood body mass index	1	0.85829	1.1651073646436518	0.5861041389586105
GWAS: Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)	1	1.01572	0.9845232938211318	0.5940140598594014
GWAS: Post bronchodilator FEV1	4	4.35735	0.9179891447783629	0.5941940580594194
GWAS: Prostate-specific antigen levels	1	1.1841	0.8445232666159953	0.5955540444595554
GWAS: Pursuit maintenance gain	3	3.05755	0.981177740347664	0.5961140388596115
GWAS: Feeling hurt	1	0.89482	1.1175431930444113	0.6017139828601714
GWAS: Waist-to-hip ratio adjusted for BMI in non-smokers	1	1.05623	0.9467634890128097	0.6020039799602004
GWAS: Subcutaneous adipose tissue	2	2.10455	0.9503219215509253	0.6054339456605434
GWAS: Glycated hemoglobin levels	2	2.15825	0.9266767056643115	0.6085239147608524
GWAS: Major depressive disorder	6	6.89562	0.8701175528813943	0.6107238927610724
GWAS: Metabolite levels (lipoprotein measures)	1	0.92064	1.0862009037191518	0.6125938740612594
GWAS: Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	2	3.01293	0.6638056642537331	0.6160538394616054
GWAS: White blood cell count (basophil)	2	2.17164	0.9209629588697943	0.6162138378616214
GWAS: Colorectal or endometrial cancer	1	0.93092	1.0742061616465433	0.6166638333616664
GWAS: Granulocyte count	3	3.26084	0.9200083414089621	0.6170338296617034
GWAS: Nonsyndromic cleft lip with cleft palate	1	1.0124	0.9877518767285658	0.6225737742622574
GWAS: Sum neutrophil eosinophil counts	3	3.29934	0.9092727636436378	0.6229137708622914
GWAS: HIV-1 viral setpoint	1	1.02436	0.976219297903081	0.6236537634623653
GWAS: Morning vs. evening chronotype	1	1.23116	0.8122421131290815	0.6243837561624384
GWAS: Myeloid white cell count	3	3.34365	0.8972230945224531	0.6299437005629944
GWAS: Childhood ear infection	1	1.16763	0.8564356859621627	0.6301036989630103
GWAS: Alzheimer disease and age of onset	1	0.97194	1.0288700948618228	0.6341836581634184
GWAS: Smooth-surface caries	1	1.10037	0.9087852267873533	0.6345136548634513
GWAS: Serum metabolite concentrations in chronic kidney disease	1	1.29435	0.7725885579634566	0.6355336446635533
GWAS: Response to fenofibrate (total cholesterol levels)	1	1.10263	0.9069225397458803	0.6377036229637704
GWAS: Urate levels in lean individuals	1	1.19175	0.8391021606880638	0.6398136018639814
GWAS: Pulse pressure x alcohol consumption interaction (2df test)	1	1.22516	0.8162199222958634	0.6440335596644033
GWAS: Melanoma	1	1.39021	0.7193157868235734	0.6463235367646324
GWAS: Airflow obstruction	1	1.00701	0.9930387980258389	0.6473435265647344
GWAS: Self-reported risk-taking behaviour	1	1.05198	0.9505884142284075	0.6473635263647364
GWAS: Optic cup area	1	1.05903	0.9442603136832762	0.6480435195648043
GWAS: Feeling fed-up	1	1.03095	0.9699791454483728	0.6483335166648333
GWAS: Cognitive function	2	2.83749	0.7048482990248424	0.6507234927650724
GWAS: Alanine transaminase levels	1	1.21098	0.8257774694875225	0.6537634623653763
GWAS: Longevity	2	2.27065	0.8808050558210204	0.6594034059659404
GWAS: Platelet distribution width	4	4.58215	0.8729526532304703	0.6597934020659794
GWAS: Coronary artery calcified atherosclerotic plaque score in type 2 diabetes	1	1.04902	0.9532706716745152	0.6612633873661263
GWAS: Anorexia nervosa	1	1.85135	0.5401463796688902	0.6629733702662973
GWAS: Erosive tooth wear (severe vs non-severe)	1	1.25985	0.7937452871373577	0.6687933120668793
GWAS: Venous thromboembolism adjusted for sickle cell variant rs77121243-T	2	2.29618	0.8710118544713393	0.6723332766672333
GWAS: Pancreatic cancer	2	3.75705	0.5323325481428248	0.6754032459675403
GWAS: Anti-saccade response	1	1.09197	0.9157760744342792	0.6758232417675824
GWAS: Allergic rhinitis	3	3.77169	0.7953994098136379	0.6770032299677003
GWAS: Ovarian cancer	1	1.77185	0.5643818607669949	0.6772332276677233
GWAS: Hematocrit	3	3.76858	0.796055808819237	0.6800631993680063
GWAS: Low density lipoprotein cholesterol levels	1	1.35592	0.737506637559738	0.6877831221687783
GWAS: Prostate cancer	6	9.80759	0.6117710874944814	0.6878031219687804
GWAS: Telomere length	1	1.1912	0.8394895903290799	0.6883531164688353
GWAS: Glomerular filtration rate in non diabetics (creatinine)	1	1.13485	0.8811737233995683	0.6883731162688373
GWAS: Cerebrospinal T-tau levels	1	1.39789	0.7153638698323902	0.6904530954690453
GWAS: Alzheimer's disease	1	1.60937	0.6213611537433903	0.6945030549694503
GWAS: Waist-to-hip ratio adjusted for BMI x sex interaction	1	1.14859	0.8706326887749327	0.6965630343696563
GWAS: QT interval	3	3.86934	0.7753260245933415	0.6985230147698523
GWAS: Glomerular filtration rate (creatinine)	2	2.4837	0.8052502315094416	0.6995130048699513
GWAS: Fasting blood glucose (BMI interaction)	1	1.16851	0.8557907078244945	0.7004129958700414
GWAS: Blood protein levels	39	47.51084	0.820865301476463	0.7024929750702493
GWAS: Basophil percentage of granulocytes	1	1.26955	0.7876806742546572	0.7054329456705433
GWAS: Hip circumference	2	2.54166	0.7868873098683538	0.7065529344706553
GWAS: Cognitive ability	1	1.24207	0.8051076026310916	0.7118228817711822
GWAS: Creatinine levels	2	2.72246	0.7346297098947276	0.7166528334716653
GWAS: Psoriasis vulgaris	1	1.43192	0.6983630370411754	0.7172828271717283
GWAS: Monocyte count	4	5.18423	0.7715707057750137	0.7227627723722763
GWAS: Nickel levels	1	1.47946	0.6759222959728549	0.7240727592724073
GWAS: Serum metabolite levels	1	2.49043	0.4015370839573889	0.7242727572724272
GWAS: Chronic obstructive pulmonary disease	1	1.50883	0.6627651889212172	0.7261427385726142
GWAS: Lung function (FEV1/FVC)	2	2.63949	0.7577221357156118	0.7271327286727133
GWAS: Fasting blood glucose	1	1.48113	0.6751601817531209	0.7289827101728983
GWAS: Vertical cup-disc ratio	1	1.41291	0.707759163711772	0.7307526924730753
GWAS: Metabolic syndrome	1	1.51145	0.6616163286909921	0.7352326476735233
GWAS: Lung adenocarcinoma	2	3.30599	0.6049625074486009	0.7355526444735553
GWAS: Post bronchodilator FEV1 in COPD	1	1.40227	0.7131294258594993	0.7359626403735963
GWAS: Tuberculosis	1	1.68687	0.5928139097855791	0.7361126388736112
GWAS: Cognitive performance	2	2.70095	0.7404802014106148	0.7384026159738403
GWAS: Response to amphetamines	1	1.30266	0.7676600187309045	0.7400025999740003
GWAS: Irritable mood	1	1.40235	0.7130887438941776	0.7401125988740113
GWAS: Inflammatory bowel disease	12	20.92126	0.5735792203720044	0.7440625593744062
GWAS: Atrial fibrillation	6	8.01261	0.7488196729904487	0.7445825541744583
GWAS: Chronic kidney disease	1	2.06684	0.4838303884190358	0.7458725412745872
GWAS: Coronary artery calcified atherosclerotic plaque (90 or 130 HU threshold) in type 2 diabetes	1	1.32306	0.7558236209998035	0.7459225407745923
GWAS: Acute lymphoblastic leukemia (childhood)	1	1.39409	0.7173138032695163	0.7492725072749272
GWAS: Total body bone mineral density	1	1.39047	0.7191812840262645	0.7514124858751412
GWAS: Motion sickness	1	1.35752	0.7366373976074017	0.7543124568754312
GWAS: Familial squamous cell lung carcinoma	1	1.36484	0.7326866152809121	0.7576224237757623
GWAS: Nasopharyngeal carcinoma (SNP x SNP interaction)	2	2.68184	0.7457566446917042	0.7591924080759193
GWAS: Pediatric autoimmune diseases	1	1.44946	0.6899121051977978	0.7595824041759582
GWAS: Heart rate	1	1.48882	0.6716728684461519	0.7609823901760983
GWAS: Night sleep phenotypes	9	12.49083	0.7205285797661164	0.7612723872761272
GWAS: Platelet count	7	9.44856	0.7408536327228699	0.7638523614763852
GWAS: Pulmonary function (smoking interaction)	1	1.76981	0.5650324046084042	0.7658723412765872
GWAS: HDL cholesterol	5	7.33417	0.681740401436018	0.7662723372766272
GWAS: Non-albumin protein levels	1	1.65074	0.6057889189090953	0.7666923330766693
GWAS: Metabolic traits	1	1.45334	0.6880702382099164	0.7679323206767932
GWAS: Urate levels in obese individuals	1	1.81377	0.5513378212231981	0.7685223147768522
GWAS: Waist-to-hip ratio adjusted for BMI in active individuals	1	1.69239	0.5908803526373945	0.7686423135768642
GWAS: Angiotensin-converting enzyme inhibitor intolerance	1	1.46178	0.6840974702075552	0.7700322996770033
GWAS: Glaucoma (primary open-angle)	2	2.96814	0.6738226633514591	0.7713722862771373
GWAS: Waist circumference	2	2.79452	0.7156864148404736	0.7715822841771582
GWAS: Amyotrophic lateral sclerosis	1	1.59091	0.6285710693879604	0.7723222767772322
GWAS: Systemic sclerosis	1	2.06388	0.48452429404810354	0.7749622503774962
GWAS: Mean arterial pressure	2	3.54391	0.5643484174259504	0.7751722482775172
GWAS: Small cell lung carcinoma	1	1.84298	0.5425994856156876	0.7794922050779493
GWAS: Intraocular pressure	9	11.9396	0.7537940969546718	0.7795022049779502
GWAS: Fibrinogen levels	1	1.90853	0.5239634692669227	0.7801621983780163
GWAS: Reticulocyte count	3	4.3025	0.6972690296339338	0.7817221827781722
GWAS: Asthma	4	6.14855	0.6505598881036992	0.7820121798782013
GWAS: Crohn's disease	10	17.78132	0.5623879442021177	0.7820121798782013
GWAS: Autism spectrum disorder or schizophrenia	5	16.61602	0.30091441873565394	0.7835521644783552
GWAS: Multiple sclerosis	5	7.14596	0.6996960520349961	0.7872821271787283
GWAS: Myopia	2	3.17193	0.6305309385768286	0.7882021179788202
GWAS: Chronic lymphocytic leukemia	1	2.18773	0.457094796889927	0.7892621073789262
GWAS: Visceral fat	1	1.73391	0.5767312028882698	0.7899421005789942
GWAS: Feeling worry	1	1.66348	0.6011493976483036	0.7956620433795663
GWAS: Autism spectrum disorder, ADHD, bipolar disorder, MDD, and schizophrenia (combined)	1	1.8862	0.5301664722722935	0.7976720232797672
GWAS: Urate levels	1	2.20208	0.4541161084065974	0.7987120128798711
GWAS: Mean platelet volume	5	7.1796	0.696417627722993	0.8004519954800452
GWAS: Glomerular filtration rate	2	3.2135	0.6223743581764432	0.8048219517804822
GWAS: Post bronchodilator FEV1/FVC ratio in COPD	1	1.83856	0.5439039248107215	0.8076219237807621
GWAS: Lymphocyte counts	3	4.44592	0.6747759743765069	0.8087519124808752
GWAS: Bipolar disorder	2	5.89713	0.3391480262432743	0.8087919120808792
GWAS: Bone mineral density (hip)	1	1.80363	0.5544374400514518	0.8098019019809802
GWAS: Sum basophil neutrophil counts	2	3.52116	0.567994638130616	0.8176318236817632
GWAS: Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)	1	1.97405	0.5065727818444314	0.8204417955820442
GWAS: Alzheimer's disease (cognitive decline)	1	1.86458	0.5363138079352991	0.8266817331826681
GWAS: Epstein-Barr virus copy number in lymphoblastoid cell lines	1	1.89574	0.5274984966292846	0.8397416025839741
GWAS: Intracranial aneurysm	1	1.96857	0.5079829520921278	0.8429715702842971
GWAS: Prostate cancer (SNP x SNP interaction)	1	2.02267	0.49439602110082215	0.8448015519844801
GWAS: QRS duration	1	2.28776	0.4371087876350666	0.8482915170848292
GWAS: Lung function (FVC)	1	2.11967	0.47177154934494514	0.8527314726852732
GWAS: Diisocyanate-induced asthma	3	5.81982	0.5154798602018619	0.8540314596854032
GWAS: Inflammatory skin disease	1	2.31109	0.43269626020622304	0.8568214317856822
GWAS: Cognitive decline rate in late mild cognitive impairment	2	4.11098	0.4865020019557381	0.8591514084859151
GWAS: Alzheimer's disease (late onset)	1	2.20486	0.4535435356439865	0.8594214057859422
GWAS: LDL cholesterol levels	1	2.29451	0.43582289900675963	0.8615713842861571
GWAS: Rheumatoid arthritis	3	5.67709	0.5284397464193804	0.8638413615863841
GWAS: Waist-to-hip ratio adjusted for body mass index	2	3.86971	0.5168345948404403	0.8656913430865691
GWAS: Resting heart rate	2	4.56641	0.4379808208198563	0.8662613373866261
GWAS: Migraine	1	2.51059	0.3983127472028487	0.8711712882871171
GWAS: Breast size	1	2.8257	0.3538946101850869	0.8784412155878442
GWAS: High density lipoprotein cholesterol levels	1	2.40838	0.41521686777003625	0.8792512074879251
GWAS: Waist-to-hip ratio adjusted for BMI (adjusted for smoking behaviour)	1	2.45126	0.40795346066920685	0.8794212057879421
GWAS: General cognitive ability	3	6.10257	0.4915961635835394	0.8838811611883881
GWAS: Triglyceride levels	1	3.22255	0.310313261237219	0.8851411485885141
GWAS: Monobrow	1	2.525	0.39603960396039606	0.8862611373886261
GWAS: White blood cell count	3	6.11054	0.4909549728829203	0.8903110968890311
GWAS: Granulocyte percentage of myeloid white cells	2	3.99686	0.5003928083545583	0.8939510604893951
GWAS: Rosacea symptom severity	2	4.76647	0.4195977316546627	0.8959710402895971
GWAS: Birth weight	1	2.41584	0.4139346976620968	0.8981210187898121
GWAS: Diverticular disease	3	5.33712	0.562100908355068	0.8993010069899301
GWAS: Intelligence (MTAG)	4	8.00399	0.4997507493137798	0.9008409915900841
GWAS: Ulcerative colitis	3	12.94656	0.23172178555539077	0.9042909570904291
GWAS: Diastolic blood pressure	13	18.65827	0.6967419809017663	0.9047309526904731
GWAS: Neuroticism	1	4.89168	0.2044287443168809	0.9103608963910361
GWAS: Vitiligo	1	3.6058	0.2773309667757502	0.9105908940910591
GWAS: Neutrophil count	2	4.71969	0.42375664503388993	0.9111708882911171
GWAS: Blood pressure	1	2.83859	0.3522875793968132	0.913590864091359
GWAS: Waist-to-hip ratio adjusted for BMI	1	9.47627	0.10552675261468912	0.914770852291477
GWAS: Schizophrenia	10	21.45948	0.46599451617653365	0.9166308336916631
GWAS: Glucose homeostasis traits	1	2.80843	0.35607082960942593	0.9190708092919071
GWAS: Monocyte percentage of white cells	2	4.38107	0.45650948284323234	0.9191308086919131
GWAS: High light scatter reticulocyte percentage of red cells	2	4.34264	0.4605493432566365	0.919670803291967
GWAS: Type 2 diabetes	7	11.69961	0.5983105419753308	0.9205707942920571
GWAS: High light scatter reticulocyte count	2	4.4806	0.4463687898942106	0.9259307406925931
GWAS: Disease progression in age-related macular degeneration	1	3.0544	0.3273965426925092	0.927890721092789
GWAS: HDL cholesterol levels	1	3.17672	0.3147900979626785	0.9371706282937171
GWAS: Reticulocyte fraction of red cells	2	4.76164	0.4200233532984434	0.9372606273937261
GWAS: Amyotrophic lateral sclerosis (sporadic)	3	5.86277	0.5117035121623397	0.939520604793952
GWAS: LDL cholesterol	2	5.41492	0.3693498703581955	0.9412005879941201
GWAS: Coronary artery disease	7	13.39798	0.5224668196250479	0.9414505854941451
GWAS: Breast cancer	3	7.08444	0.4234632518590037	0.9418705812941871
GWAS: Heel bone mineral density	18	26.23355	0.6861442694564784	0.9466105338946611
GWAS: Cholesterol, total	1	3.68911	0.271068089593425	0.9522304776952231
GWAS: Lymphocyte percentage of white cells	1	3.15832	0.31662402796423417	0.9537504624953751
GWAS: Mosquito bite size	1	3.61163	0.2768832909240426	0.955190448095519
GWAS: Immature fraction of reticulocytes	1	3.25801	0.3069358289262464	0.956120438795612
GWAS: Hand grip strength	2	5.24351	0.3814238935369629	0.9608503914960851
GWAS: Total cholesterol levels	2	5.75413	0.3475764364030705	0.9615003849961501
GWAS: Menarche (age at onset)	3	7.92373	0.3786095689782464	0.9685403145968541
GWAS: Neurociticism	1	3.94273	0.2536313670984318	0.977090229097709
GWAS: Spherical equivalent or myopia (age of diagnosis)	2	6.21064	0.3220280035551892	0.980390196098039
GWAS: Height	6	15.84211	0.37873742828448986	0.987530124698753
GWAS: Macular thickness	1	5.82921	0.17154983265313825	0.9930000699993
GWAS: Systemic lupus erythematosus	2	9.88143	0.20239985508170377	0.99490005099949
GWAS: Systolic blood pressure	7	20.62285	0.33942932232935796	0.999370006299937
GWAS: Pulse pressure	4	17.49111	0.22868760187318016	0.999890001099989
