label	observed	mean_expected	enrichment	p_value
MP: hypotension MP:0001596	2	0.95766	2.0884238665079464	0.24960750392496076
MP: decreased corneal epithelium thickness MP:0020855	1	0.30042	3.3286731908661205	0.24985750142498575
MP: increased renal fat pad weight MP:0009302	1	0.28129	3.555049948451776	0.25110748892511076
MP: decreased CD4-positive, alpha beta T cell number MP:0008075	7	5.11232	1.3692413620430646	0.25503744962550373
MP: thin diaphragm muscle MP:0000761	2	0.9765	2.048131080389145	0.25626743732562673
MP: abnormal dendritic spine morphology MP:0009936	3	1.76734	1.6974662487127548	0.2573174268257317
MP: increased cell nucleus count MP:0003707	1	0.29514	3.3882225384563256	0.26011739882601176
MP: abnormal macrophage activation involved in immune response MP:0011075	1	0.2955	3.3840947546531304	0.26044739552604473
MP: decreased CD8-positive, alpha-beta T cell number MP:0008079	7	5.09837	1.3729878372891728	0.26061739382606175
MP: hemoperitoneum MP:0005435	1	0.33658	2.9710618575078733	0.26116738832611675
MP: absent tympanic ring MP:0003138	1	0.29549	3.3842092795018446	0.26130738692613076
MP: abnormal germ cell morphology MP:0002208	1	0.29484	3.391670058336725	0.2613973860261397
MP: abnormal circulating calcium level MP:0001562	1	0.29788	3.357056532832013	0.26231737682623174
MP: decreased urine uric acid level MP:0011424	1	0.31789	3.145742237881028	0.26233737662623374
MP: enhanced behavioral response to alcohol MP:0009751	1	0.29623	3.3757553252540258	0.26246737532624675
MP: calcified muscle MP:0003199	1	0.29913	3.343028114866446	0.26251737482625176
MP: long gestation period MP:0002293	1	0.299	3.3444816053511706	0.26252737472625276
MP: increased chronic myelocytic leukemia incidence MP:0005481	1	0.29784	3.3575073865162506	0.2626473735262647
MP: abnormal monocyte differentiation MP:0008112	1	0.29731	3.363492650768558	0.26278737212627873
MP: abnormal kindling response MP:0001499	1	0.29827	3.352667046635599	0.26283737162628373
MP: abnormal hair medulla MP:0003812	1	0.29931	3.341017673983495	0.26305736942630575
MP: increased motor neuron number MP:0005192	1	0.33915	2.948547840188707	0.26307736922630776
MP: decreased erythroblast number MP:0011179	1	0.29877	3.3470562640157984	0.2632973670263297
MP: increased forebrain apoptosis MP:0012504	1	0.29903	3.344146072300438	0.26350736492635074
MP: abnormal somite size MP:0005222	1	0.29939	3.340124920672033	0.26361736382636175
MP: increased T-helper 17 cell number MP:0010219	1	0.30077	3.324799680819231	0.2637673623263767
MP: decreased cytotoxic T cell cytolysis MP:0005079	2	0.99699	2.006038174906468	0.26403735962640373
MP: increased double-positive T cell number MP:0005091	2	1.00138	1.9972438035510995	0.26403735962640373
MP: abnormal spatial learning MP:0001463	8	6.03863	1.3248038048365274	0.26413735862641374
MP: secondary sex reversal MP:0001939	1	0.29989	3.334556003868085	0.26415735842641574
MP: increased oligodendrocyte number MP:0010160	1	0.29998	3.3335555703713577	0.26435735642643576
MP: enhanced conditioned place preference behavior MP:0009713	1	0.30089	3.3234736947057066	0.2649973500264997
MP: decreased liver iron level MP:0008743	1	0.30199	3.311367926090268	0.2650673493265067
MP: decreased inflammatory response MP:0001876	4	2.62094	1.5261700000763085	0.27196728032719675
MP: abnormal anterior commissure pars posterior morphology MP:0010860	1	0.3145	3.179650238473768	0.2741272587274127
MP: decreased susceptibility to Coronaviridae infection MP:0020950	1	0.31574	3.1671628555140305	0.2757372426275737
MP: calcified joint MP:0003200	1	0.31408	3.183902190524707	0.2759172408275917
MP: abnormal skin physiology MP:0005501	2	1.03388	1.9344604789724147	0.27614723852761475
MP: abnormal bronchus epithelium morphology MP:0010943	1	0.35457	2.8203175677581296	0.2762172378276217
MP: decreased skeletal muscle fiber diameter MP:0009402	2	1.03267	1.9367271248317468	0.2762272377276227
MP: abnormal basal lamina morphology MP:0004273	1	0.31395	3.1852205765249244	0.2762372376276237
MP: decreased muscle weight MP:0004232	1	0.31795	3.145148608271741	0.27671723282767174
MP: abnormal eosinophil physiology MP:0002465	1	0.31755	3.14911037631869	0.27676723232767675
MP: abnormal muscle contractility MP:0005620	2	1.03492	1.9325165230162717	0.2768772312276877
MP: abnormal intestine placement MP:0014023	1	0.31766	3.1480198954857395	0.2769772302276977
MP: abnormal corneal epithelium morphology MP:0006000	2	1.03345	1.9352653732643088	0.2770272297277027
MP: abnormal airway responsiveness MP:0002334	1	0.3185	3.1397174254317113	0.27722722772772274
MP: mottled coat MP:0000421	1	0.31624	3.162155325069567	0.27730722692773074
MP: abnormal roof plate morphology MP:0000923	1	0.31724	3.1521876182070354	0.2774172258277417
MP: absent mature ovarian follicles MP:0001132	2	1.03512	1.9321431331633048	0.2775072249277507
MP: abnormal gastrocnemius morphology MP:0003082	1	0.31754	3.1492095484033507	0.2775672243277567
MP: increased dopamine level MP:0001906	2	1.03539	1.9316392856797922	0.2775872241277587
MP: abnormal CNS synapse formation MP:0004996	1	0.31578	3.166761669516752	0.2776372236277637
MP: aneurysm MP:0003279	1	0.31731	3.151492231571649	0.2777172228277717
MP: decreased kidney cell proliferation MP:0011441	1	0.31844	3.1403090064062305	0.27775722242777573
MP: uterus atrophy MP:0004894	1	0.3191	3.1338138514572234	0.27783722162778374
MP: abnormal I band morphology MP:0030567	1	0.31769	3.1477226226824895	0.27792722072779275
MP: abnormal hepatic vein morphology MP:0010439	1	0.31817	3.1429738818870416	0.2781172188278117
MP: decreased effector memory CD4-positive, alpha-beta T cell number MP:0010845	1	0.32004	3.1246094238220223	0.2782072179278207
MP: abnormal foot pad morphology MP:0000574	1	0.31927	3.132145206251762	0.2782572174278257
MP: acanthocytosis MP:0010177	1	0.31882	3.136566087447463	0.27833721662783373
MP: decreased erythrocyte osmotic fragility MP:0031084	1	0.31904	3.134403209628887	0.27854721452785475
MP: abnormal acrosome morphology MP:0008898	2	1.03364	1.9349096397198253	0.2785872141278587
MP: abnormal cochlear VIII nucleus morphology MP:0012490	1	0.35706	2.8006497507421724	0.2786672133278667
MP: abnormal reticulocyte morphology MP:0002424	1	0.31946	3.1302823514681024	0.2787972120278797
MP: decreased primordial germ cell proliferation MP:0030934	1	0.31939	3.1309684085287577	0.2788272117278827
MP: abnormal secondary ovarian follicle morphology MP:0009363	1	0.31754	3.1492095484033507	0.2788972110278897
MP: abnormal adipose tissue amount MP:0005452	1	0.32084	3.1168183518264554	0.2789172108278917
MP: decreased cranium width MP:0008526	1	0.31959	3.129009042836134	0.2793572064279357
MP: increased plasmacytoid dendritic cell number MP:0008524	1	0.32116	3.113712791132146	0.2794772052279477
MP: increased neutrophil cell number MP:0000219	8	6.15332	1.3001111595041377	0.2813071869281307
MP: decreased splenocyte apoptosis MP:0009341	1	0.32311	3.094921234254588	0.2817571824281757
MP: decreased neuron number MP:0008948	3	1.85494	1.6173029855413112	0.28209717902820974
MP: abnormal food intake MP:0005449	3	1.8466	1.6246073865482509	0.2828671713282867
MP: abnormal response to new environment MP:0001413	2	1.05023	1.9043447625758168	0.2830071699283007
MP: abnormal microglial cell physiology MP:0003691	2	1.05313	1.899100775782667	0.2842171578284217
MP: abnormal meiotic spindle morphology MP:0009761	1	0.33548	2.9808036246572076	0.2902970970290297
MP: decreased susceptibility to pharmacologically induced seizures MP:0002887	2	1.07225	1.86523665190021	0.2908070919290807
MP: abnormal thymus topology MP:0013936	1	0.33531	2.9823148728042708	0.29092709072909273
MP: lipodystrophy MP:0011174	1	0.33755	2.962524070508073	0.2910270897291027
MP: abnormal oculomotor nerve morphology MP:0001061	1	0.33648	2.9719448407037565	0.2912370876291237
MP: decreased chemical nociceptive threshold MP:0008532	1	0.33664	2.970532319391635	0.2914070859291407
MP: abnormal tympanic membrane morphology MP:0006018	1	0.33709	2.9665667922513275	0.2916970830291697
MP: alcohol preference MP:0001987	1	0.33743	2.963577630916042	0.2918370816291837
MP: abnormal neocortex morphology MP:0008547	2	1.07397	1.8622494110636236	0.2919370806291937
MP: parturition failure MP:0012010	1	0.3364	2.9726516052318672	0.2924570754292457
MP: abnormal retinal cone cell outer segment morphology MP:0008449	1	0.33911	2.9488956385833505	0.2925170748292517
MP: sacral vertebral fusion MP:0004622	1	0.41911	2.3860084464699005	0.2926770732292677
MP: decreased volumetric bone mineral density MP:0013616	1	0.33721	2.9655111058390915	0.2930770692293077
MP: increased interferon-beta secretion MP:0008564	1	0.33995	2.9416090601559053	0.2932070679293207
MP: abnormal digestion MP:0001664	1	0.33857	2.9535989603331663	0.2932170678293217
MP: abnormal epidermis stratum spinosum morphology MP:0001236	1	0.35869	2.787922718782235	0.29331706682933173
MP: urinary bladder inflammation MP:0009646	1	0.33864	2.952988424285377	0.29332706672933273
MP: decreased pancreatic beta cell proliferation MP:0011820	1	0.33799	2.958667416195745	0.29332706672933273
MP: increased defecation amount MP:0003867	1	0.3396	2.944640753828033	0.2933870661293387
MP: abnormal primordial germ cell migration MP:0002982	1	0.34044	2.9373751615556336	0.2934870651293487
MP: decreased double-negative T cell number MP:0005089	2	1.07653	1.8578209617939119	0.29394706052939473
MP: dilated pulmonary alveolar ducts MP:0010908	1	0.33977	2.943167436795479	0.2939670603293967
MP: abnormal cortical intermediate zone morphology MP:0008457	1	0.33915	2.948547840188707	0.2940270597294027
MP: abnormal neutrophil differentiation MP:0002415	1	0.34016	2.9397930385700843	0.2944470555294447
MP: increased osteoclast cell number MP:0004984	3	1.89772	1.5808443816790674	0.2954070459295407
MP: abnormal skeletal muscle morphology MP:0000759	4	2.74102	1.4593107675244983	0.2954770452295477
MP: abnormal amino acid level MP:0005332	2	1.09151	1.8323240281811435	0.2990170098299017
MP: decreased circulating iron level MP:0004151	3	1.90576	1.5741751322307111	0.2992470075299247
MP: abnormal sperm physiology MP:0004543	2	1.09381	1.8284711238697764	0.3001969980300197
MP: increased circulating serum albumin level MP:0002965	3	1.9381	1.547907744698416	0.3033169668303317
MP: ocular hypertension MP:0005258	1	0.35445	2.8212723938496262	0.3035569644303557
MP: abnormal urinary bladder urothelium morphology MP:0000540	1	0.35246	2.837201384554276	0.3039069609303907
MP: intestinal edema MP:0003288	1	0.35624	2.8070963395463733	0.3039969600303997
MP: absent testes MP:0006415	1	0.35524	2.8149983110010135	0.3042769572304277
MP: abnormal optic choroid morphology MP:0005098	1	0.35316	2.831577755125156	0.3045069549304507
MP: abnormal skeletal muscle regeneration MP:0013237	1	0.35418	2.823423118188492	0.3045769542304577
MP: thin myometrium MP:0008257	1	0.35632	2.8064660978895373	0.3052069479305207
MP: abnormal thymus lobule morphology MP:0002367	1	0.35525	2.8149190710767065	0.3053069469305307
MP: delayed hepatic development MP:0000597	1	0.35381	2.8263757383906616	0.3053069469305307
MP: abnormal pain threshold MP:0001970	2	1.11237	1.7979629080252073	0.3053769462305377
MP: abnormal muscle tone MP:0004142	1	0.35674	2.8031619666984358	0.3054969450305497
MP: abnormal thermosensation MP:0003663	1	0.35573	2.8111207938605123	0.3055169448305517
MP: embryonic lethality before implantation MP:0006204	1	0.35793	2.7938423714134046	0.3055869441305587
MP: decreased tail pigmentation MP:0011277	1	0.35537	2.8139685398317247	0.30585694143058567
MP: abnormal thymus physiology MP:0003763	1	0.35594	2.8094622689217283	0.3061069389306107
MP: infertility MP:0001924	5	3.65673	1.3673418600771727	0.3067869321306787
MP: abnormal cerebellum development MP:0000854	2	1.11387	1.7955416700333073	0.3068469315306847
MP: pulmonary hypertension MP:0003548	1	0.35902	2.7853601470670157	0.3069769302306977
MP: abnormal primordial ovarian follicle morphology MP:0009361	1	0.35739	2.7980637398919948	0.3069769302306977
MP: cardiac edema MP:0012270	1	0.36118	2.7687025859682155	0.30700692993070067
MP: thin cortical plate MP:0008441	1	0.35865	2.7882336539802033	0.3072369276307237
MP: decreased B-1b cell number MP:0008170	1	0.35801	2.7932180665344544	0.3074669253307467
MP: abnormal enterocyte apoptosis MP:0008884	1	0.35641	2.805757414213967	0.3079469205307947
MP: decreased basal metabolism MP:0020234	1	0.35865	2.7882336539802033	0.3080969190308097
MP: increased bone strength MP:0004149	1	0.35913	2.7845070030351127	0.3081569184308157
MP: decreased glucagon secretion MP:0002711	1	0.35889	2.7863690824486613	0.3085569144308557
MP: impaired behavioral response to morphine MP:0009757	1	0.36095	2.770466823659787	0.3089269107308927
MP: abnormal discrimination learning MP:0002802	1	0.35819	2.791814400178676	0.3090169098309017
MP: absent long term depression MP:0001899	2	1.13155	1.767487075250762	0.3150568494315057
MP: increased mast cell degranulation MP:0008764	1	0.37524	2.664961091568063	0.3179668203317967
MP: increased CD4-positive, alpha-beta memory T cell number MP:0010835	1	0.37659	2.655407737858148	0.31839681603183967
MP: abnormal trophoblast layer morphology MP:0005031	4	2.84073	1.4080887659158032	0.3186568134318657
MP: abnormal T cell morphology MP:0008037	2	1.15494	1.7316916896115815	0.3192468075319247
MP: abnormal alisphenoid bone morphology MP:0003235	1	0.41532	2.407781951266493	0.3197868021319787
MP: abnormal presphenoid bone morphology MP:0004448	1	0.37748	2.649146974674155	0.3199468005319947
MP: abnormal chorionic plate morphology MP:0004560	1	0.37909	2.637896014139123	0.3199868001319987
MP: abnormal dendritic cell differentiation MP:0008115	1	0.41714	2.397276693675984	0.32019679803201967
MP: abnormal optokinetic reflex MP:0009619	1	0.37502	2.666524452029225	0.3203567964320357
MP: abnormal enterocyte physiology MP:0008882	1	0.37683	2.653716530000265	0.3204567954320457
MP: abnormal Purkinje cell innervation MP:0003894	1	0.37473	2.668588050062712	0.3204667953320467
MP: iris coloboma MP:0010714	1	0.37674	2.654350480437437	0.3205267947320527
MP: joint inflammation MP:0002933	1	0.37728	2.650551314673452	0.32068679313206866
MP: abnormal AMPA-mediated synaptic currents MP:0002885	1	0.37848	2.642147537518495	0.32076679233207667
MP: increased interleukin-1 beta secretion MP:0008657	2	1.15158	1.736744299136838	0.32079679203207967
MP: abnormal granulosa cell morphology MP:0008868	1	0.37783	2.646692957150041	0.3209467905320947
MP: abnormal resting posture MP:0009393	1	0.37503	2.6664533503986347	0.3210467895321047
MP: increased compact bone area MP:0010967	1	0.37773	2.647393640960474	0.3214367856321437
MP: cyanosis MP:0001575	9	7.37689	1.2200263254569337	0.3216467835321647
MP: increased circulating triiodothyronine level MP:0005480	1	0.37865	2.64096130991681	0.3216467835321647
MP: increased circulating follicle stimulating hormone level MP:0001750	2	1.1564	1.7295053614666205	0.3216567834321657
MP: abnormal CD8-positive, alpha-beta cytotoxic T cell morphology MP:0002436	1	0.37899	2.6385920472835696	0.3217067829321707
MP: increased testis apoptosis MP:0013601	1	0.37752	2.6488662852299214	0.3217667823321767
MP: abnormal colon goblet cell morphology MP:0013795	1	0.38048	2.628259041211102	0.32239677603223965
MP: abnormal pituitary secretion MP:0001746	1	0.38006	2.631163500499921	0.32260677393226067
MP: abnormal embryonic erythrocyte morphology MP:0004230	1	0.38077	2.6262573206922815	0.3227967720322797
MP: decreased cerebellar granule cell number MP:0008924	1	0.37699	2.6525902543834055	0.3233067669323307
MP: impaired myelopoiesis MP:0001602	1	0.38154	2.620957173559784	0.3235367646323537
MP: impaired limb coordination MP:0001524	3	2.00584	1.4956327523630997	0.3245467545324547
MP: increased monocyte cell number MP:0000220	6	4.65853	1.2879599358595952	0.32732672673273266
MP: impaired passive avoidance behavior MP:0004000	2	1.17021	1.709094948769879	0.32798672013279867
MP: neonatal lethality MP:0002058	2	1.17015	1.7091825834294747	0.3280267197328027
MP: short stride length MP:0001407	3	2.02425	1.4820303816228233	0.3306166938330617
MP: acrania MP:0003104	1	0.39591	2.5258265767472405	0.33260667393326065
MP: decreased spleen iron level MP:0008808	1	0.39647	2.5222589351022777	0.33275667243327567
MP: hairpin sperm flagellum MP:0009243	1	0.39596	2.5255076270330337	0.33276667233327667
MP: myocardial trabeculae hypoplasia MP:0010503	1	0.39794	2.512941649494899	0.3329666703332967
MP: abnormal hindgut morphology MP:0008786	1	0.39618	2.524105204704932	0.3330066699333007
MP: abnormal sensory neuron physiology MP:0010055	1	0.39605	2.524933720489837	0.33305666943330564
MP: spherocytosis MP:0002812	1	0.39536	2.529340348037232	0.33325666743332566
MP: abnormal inferior vena cava valve morphology MP:0010490	1	0.39555	2.5281253950195928	0.33327666723332766
MP: increased skeletal muscle fiber diameter MP:0009401	1	0.39557	2.52799757312233	0.3333966660333397
MP: abnormal palatine bone morphology MP:0005249	1	0.3953	2.529724260055654	0.33366666333336664
MP: decreased mesenteric fat pad weight MP:0009299	1	0.39687	2.519716783833497	0.33387666123338766
MP: schistocytosis MP:0000314	1	0.39741	2.516292997156589	0.33388666113338866
MP: retropulsion MP:0010323	1	0.38928	2.568845047266749	0.33390666093339066
MP: increased kidney iron level MP:0010375	1	0.39675	2.520478890989288	0.3339966600333997
MP: prolonged P wave MP:0004071	1	0.41655	2.4006721882127	0.33425665743342564
MP: absent maxillary shelf MP:0000430	1	0.39712	2.518130539887188	0.33446665533344666
MP: decreased transitional stage T1 B cell number MP:0009923	1	0.39959	2.502565129257489	0.3347566524334757
MP: corneal vascularization MP:0005542	2	1.19012	1.6805028064396867	0.33540664593354064
MP: cerebral edema MP:0011854	1	0.39876	2.5077740997090983	0.33545664543354564
MP: tight skin MP:0001198	1	0.3996	2.5025025025025025	0.33549664503354965
MP: abnormal grip strength MP:0001515	1	0.39861	2.508717794335315	0.33576664233357667
MP: increased skeletal muscle mass MP:0004818	1	0.39869	2.508214402167097	0.3358266417335827
MP: absent T cells MP:0008070	1	0.39948	2.5032542304996497	0.3359266407335927
MP: abnormal vascular endothelial cell migration MP:0003544	1	0.40022	2.498625755834291	0.33620663793362066
MP: abnormal intercostal muscle morphology MP:0002280	1	0.40021	2.498688188700932	0.3364566354336457
MP: midface hypoplasia MP:0012085	1	0.41939	2.3844154605498464	0.33691663083369167
MP: abnormal positive T cell selection MP:0004919	1	0.40092	2.4942631946522997	0.33784662153378464
MP: allodynia MP:0003177	1	0.40361	2.4776393052699386	0.33855661443385565
MP: abnormal osteoclast physiology MP:0001541	3	2.05673	1.4586260714824018	0.3389166108338917
MP: increased double-negative T cell number MP:0005090	3	2.05346	1.4609488375717083	0.33909660903390965
MP: dystrophic muscle MP:0000752	2	1.20154	1.664530519167069	0.34073659263407363
MP: abnormal diaphragm morphology MP:0002279	2	1.20889	1.6544102441082316	0.34081659183408164
MP: belly spot MP:0000373	2	1.20952	1.6535485151134335	0.3418965810341897
MP: asthenozoospermia MP:0002675	6	4.76834	1.2582995340097392	0.34270657293427065
MP: abnormal synaptic vesicle number MP:0004792	2	1.21192	1.6502739454749487	0.34337656623433765
MP: blood in lymph vessels MP:0013971	2	1.21224	1.6498383158450471	0.34376656233437664
MP: anisocytosis MP:0002642	2	1.21108	1.6514185685503848	0.3442365576344237
MP: abnormal oocyte morphology MP:0001125	2	1.21328	1.6484241065541343	0.34454655453445465
MP: increased circulating interferon-gamma level MP:0008577	2	1.21647	1.6441013752908005	0.3448765512344877
MP: increased NK cell number MP:0008044	2	1.2205	1.6386726751331422	0.34563654363456364
MP: increased subcutaneous adipose tissue amount MP:0010934	1	0.41393	2.4158674171961443	0.34568654313456865
MP: abnormal thymus corticomedullary boundary morphology MP:0009543	1	0.41393	2.4158674171961443	0.3460565394346057
MP: increased circulating interleukin-10 level MP:0008593	1	0.41782	2.39337513761907	0.34630653693463065
MP: skeletal muscle fibrosis MP:0009419	1	0.41649	2.4010180316454175	0.34632653673463265
MP: arrested B cell differentiation MP:0001802	2	1.23438	1.6202466015327532	0.3465865341346587
MP: increased left ventricle diastolic pressure MP:0003819	1	0.41681	2.3991746839087353	0.3466165338346617
MP: abnormal eye blink conditioning behavior MP:0002807	1	0.41106	2.4327348805527174	0.34669653303466963
MP: decreased pancreatic alpha cell number MP:0009177	1	0.41476	2.4110328864885715	0.34684653153468464
MP: pulmonary edema MP:0003828	2	1.22077	1.6383102468114388	0.3472465275347247
MP: decreased physiological sensitivity to xenobiotic MP:0008874	6	4.77174	1.2574029599265675	0.34788652113478863
MP: shortened QRS complex duration MP:0010393	1	0.4376	2.2851919561243146	0.34820651793482066
MP: abnormal pterygoid process morphology MP:0004452	1	0.45814	2.1827389007726894	0.3483565164348357
MP: lymphangiectasis MP:0004038	1	0.41838	2.3901716143219085	0.34865651343486564
MP: low mean erythrocyte cell number MP:0002594	1	0.4188	2.387774594078319	0.34879651203487966
MP: abnormal maternal behavior MP:0008779	1	0.41888	2.3873185637891523	0.3489565104348957
MP: short mandible MP:0000088	3	2.09131	1.4345075574639818	0.34934650653493465
MP: abnormal spermatogonia proliferation MP:0002685	1	0.4193	2.3849272597185784	0.34944650553494466
MP: abnormal long bone metaphysis morphology MP:0000133	2	1.23654	1.617416339139858	0.3495765042349577
MP: decreased interleukin-13 secretion MP:0008673	1	0.54026	1.8509606485766115	0.3495965040349597
MP: increased white adipose tissue amount MP:0000008	2	1.24016	1.6126951361114696	0.35059649403505966
MP: nuclear cataract MP:0010254	1	0.54233	1.8438957830103444	0.35062649373506266
MP: increased mean corpuscular hemoglobin MP:0005561	7	5.71732	1.2243498702189137	0.35109648903510965
MP: increased interleukin-2 secretion MP:0008687	2	1.23543	1.6188695433978453	0.35153648463515363
MP: decreased urine pH MP:0009350	1	0.42272	2.3656320968962907	0.35183648163518366
MP: abnormal muscle electrophysiology MP:0004145	2	1.23353	1.6213630799413066	0.35253647463525367
MP: slow postnatal weight gain MP:0008489	7	5.74542	1.2183617559725834	0.35368646313536867
MP: abnormal lipid level MP:0001547	4	3.00396	1.331575653470752	0.35425645743542566
MP: abnormal skeletal muscle fiber type ratio MP:0009409	2	1.31649	1.5191911826143762	0.3562164378356216
MP: abnormal lymph circulation MP:0003659	1	0.43138	2.3181417775511153	0.35704642953570465
MP: open neural tube MP:0000929	6	4.85658	1.2354372830263272	0.35842641573584266
MP: reduced sensorimotor gating MP:0002635	1	0.43143	2.317873119625432	0.35844641553584466
MP: increased hematopoietic stem cell number MP:0004809	2	1.25368	1.5953034267117607	0.35879641203587964
MP: abnormal thymocyte activation MP:0003850	1	0.43651	2.29089826120822	0.35926640733592663
MP: abnormal eye anterior chamber morphology MP:0005205	1	0.43418	2.3031922244230505	0.35934640653593464
MP: abnormal external auditory canal morphology MP:0006033	1	0.43711	2.287753654686463	0.36019639803601966
MP: oxidative stress MP:0003674	4	3.04379	1.314151107665115	0.36025639743602567
MP: lethality during fetal growth through weaning, incomplete penetrance MP:0011112	1	0.43756	2.285400859310723	0.3602763972360276
MP: abnormal ileum morphology MP:0002581	1	0.43658	2.2905309450730678	0.36057639423605764
MP: increased hemangioma incidence MP:0002947	1	0.43752	2.285609800694825	0.36084639153608467
MP: abnormal impulsive behavior control MP:0010698	1	0.43808	2.282688093498904	0.3608663913360866
MP: increased stomach pH MP:0008006	1	0.43832	2.281438218653039	0.3608863911360886
MP: abnormal stomach glandular epithelium morphology MP:0000473	1	0.43828	2.2816464360682667	0.3609863901360986
MP: increased circulating interleukin-17 level MP:0008614	1	0.4376	2.2851919561243146	0.36104638953610463
MP: increased aggression towards males MP:0001354	1	0.43828	2.2816464360682667	0.36114638853611464
MP: absent hypoglossal nerve MP:0013835	1	0.43785	2.283887175973507	0.36125638743612565
MP: protruding tongue MP:0009908	1	0.43732	2.28665508094759	0.36133638663613366
MP: fatigue MP:0002899	1	0.43719	2.2873350259612524	0.36136638633613666
MP: short metacarpal bones MP:0004634	1	0.55935	1.7877893984088673	0.3614763852361476
MP: corneal deposits MP:0005544	1	0.43644	2.291265695170012	0.36180638193618064
MP: decreased digestive secretion MP:0000505	1	0.43903	2.277748673211398	0.3621963780362196
MP: myeloid hyperplasia MP:0010373	2	1.27105	1.5735022225718893	0.36226637733622663
MP: decreased oligodendrocyte number MP:0009808	1	0.44005	2.272469037609363	0.36251637483625165
MP: dystrophic cardiac calcinosis MP:0002837	1	0.43803	2.2829486564847157	0.3626663733362666
MP: interstitial pneumonia MP:0001862	1	0.43994	2.273037232349866	0.3628163718362816
MP: enlarged lung MP:0004882	1	0.44224	2.261215629522431	0.36430635693643065
MP: abnormal nervous system physiology MP:0003633	5	3.97898	1.2566034511357183	0.36557634423655766
MP: decreased circulating glycerol level MP:0003442	2	1.27782	1.5651656727864645	0.3656663433365666
MP: abnormal thoracic vertebrae morphology MP:0003047	2	1.27372	1.5702038124548567	0.3657763422365776
MP: abnormal mitosis MP:0004046	3	2.15649	1.3911495068375	0.36594634053659464
MP: decreased hematocrit MP:0000208	7	5.82927	1.200836468374256	0.36718632813671864
MP: decreased vascular permeability MP:0003071	1	0.45399	2.2026916892442565	0.3703462965370346
MP: retinal neovascularization MP:0008852	1	0.45425	2.2014309301045683	0.3716662833371666
MP: abnormal sperm number MP:0002673	1	0.45448	2.2003168456257702	0.37193628063719364
MP: impaired binding of sperm to zona pellucida MP:0030978	1	0.45732	2.1866526720895654	0.3722062779372206
MP: detached acrosome MP:0009231	1	0.45584	2.1937521937521938	0.3722562774372256
MP: abnormal fourth ventricle morphology MP:0000828	1	0.4548	2.198768689533861	0.37243627563724363
MP: absent ovary MP:0003578	1	0.45462	2.1996392591614975	0.37258627413725864
MP: increased transitional stage B cell number MP:0008189	1	0.45517	2.1969813476283586	0.37265627343726565
MP: abnormal mitochondrial shape MP:0011633	1	0.45505	2.1975607076145476	0.3727062729372706
MP: increased susceptibility to autoimmune diabetes MP:0004803	1	0.49633	2.0147885479418934	0.37321626783732165
MP: abnormal glial cell physiology MP:0003690	1	0.45615	2.1922613175490517	0.37322626773732265
MP: impaired acrosome reaction MP:0004542	1	0.49419	2.0235132236589166	0.3734162658373416
MP: increased susceptibility to noise-induced hearing loss MP:0004597	1	0.45525	2.196595277320154	0.37366626333736663
MP: abnormal visual cortex morphology MP:0000805	1	0.44841	2.2301019156575457	0.37366626333736663
MP: increased papilloma incidence MP:0002014	1	0.45412	2.202061129216947	0.3739462605373946
MP: increased circulating adrenocorticotropin level MP:0001748	1	0.45677	2.1892856360969417	0.37438625613743864
MP: abnormal cardiac thrombosis MP:0020409	1	0.45876	2.1797889964251462	0.37440625593744065
MP: decreased brown fat cell size MP:0009136	1	0.45769	2.1848849658065506	0.37440625593744065
MP: abnormal pulmonary alveolar system morphology MP:0010899	1	0.45719	2.187274437323651	0.37446625533744665
MP: increased susceptibility to Orthomyxoviridae infection MP:0020946	1	0.51964	1.9244092063736433	0.37485625143748563
MP: abnormal T-helper 2 physiology MP:0005466	2	1.35588	1.4750567896864029	0.3757962420375796
MP: abnormal tumor necrosis factor level MP:0008752	2	1.29939	1.53918377084632	0.3758362416375836
MP: abnormal grooming behavior MP:0001440	1	0.45784	2.184169142058361	0.3759162408375916
MP: myocardial fiber disarray MP:0031131	1	0.46018	2.173062714589943	0.37611623883761164
MP: increased fat cell size MP:0006094	2	1.31925	1.5160128861095319	0.3799762002379976
MP: abnormal muscle physiology MP:0002106	4	3.12384	1.2804753124359762	0.38036619633803664
MP: abnormal humerus morphology MP:0005296	2	1.31487	1.5210629187676348	0.3824361756382436
MP: abnormal digit morphology MP:0002110	4	3.15145	1.2692570086785449	0.38260617393826063
MP: abnormal sarcolemma morphology MP:0004121	1	0.47231	2.1172534987614067	0.38327616723832764
MP: abnormal GABAergic neuron morphology MP:0003245	1	0.47361	2.1114419036760204	0.3839861601383986
MP: abnormal cochlear IHC afferent innervation pattern MP:0004746	1	0.47187	2.1192277534066584	0.3848961510384896
MP: increased aggression MP:0005655	1	0.4947	2.0214271275520517	0.3849561504384956
MP: impaired skeletal muscle regeneration MP:0013239	1	0.47537	2.103624545091192	0.38501614983850163
MP: increased erythroid progenitor cell number MP:0003135	2	1.32665	1.5075566275958239	0.3851561484385156
MP: abnormal heart atrium morphology MP:0003105	2	1.32654	1.5076816379453315	0.3857361426385736
MP: absent palatine bone horizontal plate MP:0000431	1	0.4759	2.101281781886951	0.38627613723862764
MP: abnormal eye size MP:0002697	1	0.47837	2.090432092313481	0.3865661343386566
MP: hyperalgesia MP:0005407	1	0.47821	2.091131511260743	0.38681613183868163
