label	observed	mean_expected	enrichment	p_value
HPO: Periauricular skin pits (HP:0100277)	1	0.63528	1.5741090542752803	0.48089519104808953
HPO: Facial cleft (HP:0002006)	1	0.6756	1.4801657785671996	0.4811251887481125
HPO: Small hand (HP:0200055)	1	0.67907	1.4726022354101935	0.4812351876481235
HPO: Progressive microcephaly (HP:0000253)	1	0.66037	1.5143025879431227	0.4817751822481775
HPO: X-linked recessive inheritance (HP:0001419)	2	1.80835	1.1059805900406448	0.4820351796482035
HPO: Hypoplastic female external genitalia (HP:0012815)	1	0.6403	1.561767921286897	0.48222517774822254
HPO: Long face (HP:0000276)	3	2.69564	1.1129082518437179	0.4878051219487805
HPO: Dialeptic seizures (HP:0011146)	1	0.75536	1.3238720610040244	0.48926510734892653
HPO: Abnormality of the odontoid process (HP:0003310)	1	0.65614	1.5240649861310087	0.4896751032489675
HPO: Abnormality of T cell physiology (HP:0011840)	1	0.699	1.430615164520744	0.4900450995490045
HPO: Hemivertebrae (HP:0002937)	1	0.65869	1.5181648423385812	0.4902850971490285
HPO: Severe muscular hypotonia (HP:0006829)	1	0.65615	1.5240417587441895	0.4905650943490565
HPO: Hepatic necrosis (HP:0002605)	1	0.65716	1.5216994339278107	0.4909450905490945
HPO: Optic atrophy (HP:0000648)	11	10.69756	1.0282718676034535	0.4957350426495735
HPO: Delayed eruption of teeth (HP:0000684)	3	2.69482	1.113246895896572	0.4979450205497945
HPO: Short neck (HP:0000470)	6	5.71034	1.050725525975686	0.4983250167498325
HPO: Abnormality of the pubic bones (HP:0003172)	1	0.67789	1.4751655873371785	0.5006749932500675
HPO: Ovoid vertebral bodies (HP:0003300)	1	0.67635	1.478524432616249	0.5008249917500825
HPO: Femoral bowing (HP:0002980)	1	0.71919	1.390453148681155	0.5017049829501705
HPO: Prominent nose (HP:0000448)	1	0.68142	1.467523700507763	0.5032649673503264
HPO: Short palm (HP:0004279)	2	1.69492	1.1799966960092512	0.5063649363506365
HPO: Slow-growing hair (HP:0002217)	1	0.83626	1.195800349173702	0.5086949130508694
HPO: Abnormality of hair growth rate (HP:0011363)	1	0.83626	1.195800349173702	0.5086949130508694
HPO: Chest pain (HP:0100749)	1	0.69431	1.4402788379830336	0.5094149058509415
HPO: Peripheral primitive neuroectodermal neoplasm (HP:0030067)	1	0.75597	1.3228038149662023	0.5106948930510695
HPO: Primitive neuroectodermal tumor (HP:0030065)	1	0.75597	1.3228038149662023	0.5106948930510695
HPO: Neuroblastoma (HP:0003006)	1	0.75597	1.3228038149662023	0.5106948930510695
HPO: Neuroblastic tumors (HP:0004376)	1	0.75597	1.3228038149662023	0.5106948930510695
HPO: Median cleft lip (HP:0000161)	1	0.69646	1.4358326393475578	0.5107848921510785
HPO: Gait imbalance (HP:0002141)	1	0.69712	1.4344732614184073	0.5110548894511054
HPO: Deep philtrum (HP:0002002)	1	0.70181	1.4248870776990923	0.5127048729512705
HPO: Short palpebral fissure (HP:0012745)	1	0.73678	1.3572572545400254	0.5189148108518915
HPO: Congenital primary aphakia (HP:0007707)	1	0.71689	1.3949141430344962	0.5201547984520155
HPO: Limb-girdle muscle weakness (HP:0003325)	1	0.7406	1.3502565487442613	0.5210347896521035
HPO: Bifid scrotum (HP:0000048)	1	0.71442	1.399736849472299	0.5210847891521084
HPO: CNS hypomyelination (HP:0003429)	1	0.71787	1.393009876440024	0.5212147878521215
HPO: Tracheal stenosis (HP:0002777)	1	0.71731	1.3940973916437802	0.5213447865521345
HPO: Polycystic kidney dysplasia (HP:0000113)	2	1.95836	1.0212626891889132	0.5215947840521595
HPO: Aortic valve stenosis (HP:0001650)	1	0.73567	1.3593051232210094	0.5280147198528015
HPO: Abnormality of transition element cation homeostasis (HP:0011030)	1	0.73502	1.3605071970830727	0.5289547104528954
HPO: Neuronal loss in central nervous system (HP:0002529)	1	0.73773	1.3555094682336357	0.5299947000529994
HPO: Long eyelashes (HP:0000527)	1	0.7381	1.3548299688389107	0.5302946970530295
HPO: Overfolded helix (HP:0000396)	1	0.86029	1.1623987260109963	0.5303546964530355
HPO: Abnormally folded helix (HP:0008544)	1	0.86029	1.1623987260109963	0.5303546964530355
HPO: Cubitus valgus (HP:0002967)	1	0.77512	1.2901228196924346	0.5307446925530744
HPO: Asthma (HP:0002099)	2	1.85542	1.0779230578521304	0.5309546904530955
HPO: Abnormality of reticulocytes (HP:0004312)	1	0.78065	1.2809837955549863	0.5322246777532225
HPO: Dental crowding (HP:0000678)	2	1.78714	1.1191065053661158	0.5366946330536695
HPO: Synostosis of carpal bones (HP:0005048)	1	0.81277	1.230360372553121	0.5377246227537724
HPO: Coarse facial features (HP:0000280)	4	3.97768	1.0056113111160274	0.5377646223537764
HPO: Abnormality of the motor neurons (HP:0002450)	1	0.75244	1.3290096220296634	0.5378946210537895
HPO: Abnormal neuron morphology (HP:0012757)	1	0.75244	1.3290096220296634	0.5378946210537895
HPO: Slender long bone (HP:0003100)	1	0.75604	1.3226813396116608	0.5380246197538024
HPO: Pectus excavatum (HP:0000767)	4	3.95946	1.0102387699332738	0.5385646143538565
HPO: Macular degeneration (HP:0000608)	1	0.8005	1.2492192379762648	0.5400045999540004
HPO: Hemoptysis (HP:0002105)	1	0.84101	1.189046503608756	0.5405845941540585
HPO: Abnormal autonomic nervous system physiology (HP:0012332)	1	0.75715	1.3207422571485175	0.5408545914540854
HPO: Goiter (HP:0000853)	1	0.79866	1.2520972629153833	0.5415745842541575
HPO: Gait ataxia (HP:0002066)	2	1.80913	1.1055037504214733	0.5418045819541805
HPO: Micromelia (HP:0002983)	3	2.84651	1.053922171360719	0.5422845771542285
HPO: Respiratory failure (HP:0002878)	2	1.82973	1.0930574456340552	0.5430545694543054
HPO: Patellar aplasia (HP:0006443)	1	0.81404	1.2284408628568622	0.5467545324546754
HPO: Generalized hyperpigmentation (HP:0007440)	1	0.7732	1.2933264355923435	0.5472045279547204
HPO: 2-3 toe syndactyly (HP:0004691)	1	0.77565	1.2892412815058338	0.5495745042549575
HPO: Gangrene (HP:0100758)	1	0.81506	1.2269035408436189	0.5498545014549855
HPO: Optic nerve hypoplasia (HP:0000609)	1	0.83746	1.194086881761517	0.5507244927550724
HPO: Medial flaring of the eyebrow (HP:0010747)	1	0.77874	1.2841256388525053	0.5508344916550835
HPO: Abnormal gallbladder morphology (HP:0012437)	1	0.78023	1.2816733527293234	0.5508544914550855
HPO: Widely spaced teeth (HP:0000687)	1	0.7798	1.2823800974608874	0.5514144858551414
HPO: Joint contractures involving the joints of the feet (HP:0100492)	1	0.83905	1.1918240867647936	0.5571944280557194
HPO: Flexion contracture of toe (HP:0005830)	1	0.83905	1.1918240867647936	0.5571944280557194
HPO: Preaxial foot polydactyly (HP:0001841)	1	0.81254	1.2307086420360842	0.5579844201557984
HPO: Abnormality of the anterior chamber (HP:0000593)	1	0.79802	1.2531014260294229	0.5579944200557995
HPO: Lissencephaly (HP:0001339)	1	0.81596	1.2255502720721603	0.5580944190558095
HPO: Short middle phalanx of finger (HP:0005819)	1	0.79568	1.2567866478986527	0.5584944150558494
HPO: Broad thumb (HP:0011304)	1	0.79699	1.2547208873386115	0.5585544144558554
HPO: Wormian bones (HP:0002645)	1	0.79686	1.2549255829129333	0.5601643983560164
HPO: Aplasia/Hypoplasia of the earlobes (HP:0009906)	1	0.92425	1.0819583446037326	0.5626043739562604
HPO: Acute myeloid leukemia (HP:0004808)	1	0.81428	1.2280787935353932	0.5674943250567495
HPO: Nephrogenic diabetes insipidus (HP:0009806)	1	0.8156	1.2260912211868562	0.5678643213567864
HPO: Congenital diaphragmatic hernia (HP:0000776)	2	1.96771	1.0164099384563783	0.5690643093569064
HPO: Abnormal biliary tract morphology (HP:0012440)	1	0.92606	1.0798436386411248	0.5728842711572885
HPO: Broad toe (HP:0001837)	1	0.83408	1.1989257625167848	0.5749642503574964
HPO: Abnormality of the epiphysis of the femoral head (HP:0010574)	1	0.85736	1.1663711859662218	0.5751642483575164
HPO: Pulmonary infiltrates (HP:0002113)	1	0.87414	1.1439815132587456	0.5756342436575634
HPO: Emphysema (HP:0002097)	1	0.93362	1.0710995908399563	0.5757542424575754
HPO: Mandibular prognathia (HP:0000303)	3	3.0484	0.9841228185277523	0.5765742342576574
HPO: EMG: myopathic abnormalities (HP:0003458)	1	0.83654	1.1954001004136086	0.5776542234577654
HPO: Neck muscle weakness (HP:0000467)	1	0.84155	1.1882835244489336	0.5782942170578295
HPO: Retinal detachment (HP:0000541)	2	1.91205	1.045997751104835	0.5790342096579034
HPO: Generalized myoclonic seizures (HP:0002123)	1	0.8522	1.1734334663224595	0.5819641803581964
HPO: Aplasia/Hypoplasia of the patella (HP:0006498)	1	0.89401	1.1185557208532344	0.5826641733582664
HPO: Ascites (HP:0001541)	2	2.01292	0.9935814637442125	0.5832841671583284
HPO: Knee flexion contracture (HP:0006380)	1	0.85375	1.171303074670571	0.5849541504584954
HPO: Aplasia/Hypoplasia of the optic nerve (HP:0008058)	1	0.91731	1.09014400802346	0.5857641423585764
HPO: Short foot (HP:0001773)	2	1.95441	1.0233267328759064	0.5861841381586184
HPO: Hypocalcemia (HP:0002901)	1	1.10726	0.903130249444575	0.5894041059589404
HPO: Poor coordination (HP:0002370)	1	0.87634	1.1411096149896158	0.5929740702592974
HPO: Breast aplasia (HP:0100783)	1	0.91678	1.0907742315495539	0.5934140658593414
HPO: Urticaria (HP:0001025)	1	0.93959	1.0642940005747188	0.5941640583594164
HPO: Micropenis (HP:0000054)	3	3.06615	0.9784257130277384	0.5981140188598114
HPO: Nephrocalcinosis (HP:0000121)	1	1.05025	0.9521542489883362	0.5997340026599735
HPO: Abnormality of the femoral head (HP:0003368)	1	0.91561	1.092168062821507	0.5998840011599884
HPO: Flat face (HP:0012368)	1	0.89399	1.1185807447510598	0.5999540004599954
HPO: Hypoplastic ilia (HP:0000946)	1	0.89422	1.1182930375075484	0.6002639973600264
HPO: Cupped ear (HP:0000378)	1	0.89429	1.1182055038074896	0.6027739722602774
HPO: Cafe-au-lait spot (HP:0000957)	2	2.07348	0.9645619923992516	0.6042939570604294
HPO: Hypoplasia of the brainstem (HP:0002365)	1	0.9017	1.1090163025396473	0.6046239537604624
HPO: Aplasia/Hypoplasia of the brainstem (HP:0007362)	1	0.9017	1.1090163025396473	0.6046239537604624
HPO: Carpal synostosis (HP:0009702)	1	0.97128	1.0295692282349065	0.6069939300606993
HPO: External ear malformation (HP:0008572)	2	2.03097	0.9847511287709814	0.6076939230607694
HPO: Periorbital edema (HP:0100539)	1	1.0725	0.9324009324009324	0.6091339086609134
HPO: Broad phalanges of the hand (HP:0009768)	1	0.91474	1.0932068128648578	0.6092239077609224
HPO: Abnormality of femoral epiphyses (HP:0006499)	1	0.93682	1.067440917145236	0.6093939060609393
HPO: Abnormality involving the epiphyses of the lower limbs (HP:0006500)	1	0.93682	1.067440917145236	0.6093939060609393
HPO: Cleft eyelid (HP:0000625)	1	0.91866	1.0885420068360439	0.6105238947610524
HPO: Abnormality of the antihelix (HP:0009738)	1	0.95843	1.0433730162870527	0.6109038909610904
HPO: Blepharophimosis (HP:0000581)	3	3.28736	0.9125863915117297	0.6144238557614424
HPO: Osteomyelitis (HP:0002754)	1	0.93727	1.0669284197723174	0.6175638243617564
HPO: Broad nasal tip (HP:0000455)	1	0.93607	1.0682961744313995	0.6182638173618263
HPO: Precocious puberty (HP:0000826)	1	1.10129	0.9080260421868899	0.6212637873621264
HPO: Fibroma (HP:0010614)	1	1.0115	0.9886307464162135	0.6229737702622974
HPO: Facial edema (HP:0000282)	1	1.1124	0.8989572096368212	0.6249337506624933
HPO: Broad finger (HP:0001500)	1	0.95416	1.0480422570638048	0.6251737482625174
HPO: Respiratory distress (HP:0002098)	1	0.95713	1.0447901538975897	0.6263037369626304
HPO: Hamartoma (HP:0010566)	1	0.9595	1.0422094841063054	0.6267037329626703
HPO: Increased serum lactate (HP:0002151)	2	2.14836	0.9309426725502244	0.6283437165628344
HPO: Multicystic kidney dysplasia (HP:0000003)	3	3.33316	0.9000468024337266	0.6285937140628594
HPO: Restrictive lung disease (HP:0002091)	1	1.05301	0.9496585977341145	0.6312736872631274
HPO: Lymphopenia (HP:0001888)	1	1.05045	0.9519729639678233	0.6317736822631773
HPO: Vaginal atresia (HP:0000148)	1	0.97467	1.0259882832138056	0.6333036669633304
HPO: Skin pits (HP:0100276)	1	0.97231	1.0284785716489597	0.6333136668633313
HPO: Aplasia/Hypoplasia of the middle phalanges of the hand (HP:0009843)	1	0.97614	1.0244432151125864	0.6336736632633674
HPO: Genu valgum (HP:0002857)	2	2.32988	0.8584133088399402	0.6345136548634513
HPO: Intellectual disability, mild (HP:0001256)	2	2.14923	0.9305658305532678	0.6356636433635664
HPO: Hirsutism (HP:0001007)	2	2.1367	0.9360228389572707	0.6362636373636263
HPO: Prominent forehead (HP:0011220)	2	2.15206	0.9293421187141622	0.6372936270637294
HPO: Fibrous tissue neoplasm (HP:0012316)	1	1.05169	0.9508505358042769	0.6381036189638104
HPO: Narrow forehead (HP:0000341)	2	2.15776	0.9268871422215631	0.6391736082639173
HPO: Elevated alkaline phosphatase (HP:0003155)	1	1.0393	0.9621860867891852	0.6407335926640734
HPO: Focal dystonia (HP:0004373)	1	1.01562	0.9846202319765267	0.6409635903640963
HPO: Impaired vibratory sensation (HP:0002495)	1	0.99447	1.0055607509527689	0.6411435885641144
HPO: Congestive heart failure (HP:0001635)	3	3.42788	0.8751764939262752	0.6415435845641544
HPO: Dandy-Walker malformation (HP:0001305)	2	2.25071	0.8886084835451923	0.6417635823641764
HPO: Neoplasm of the lung (HP:0100526)	1	1.02003	0.9803633226473731	0.6430635693643063
HPO: Aplasia/Hypoplasia of the breasts (HP:0010311)	1	1.05552	0.9474003334849174	0.6465435345646543
HPO: Renal cell carcinoma (HP:0005584)	1	1.09316	0.9147791723078049	0.6474235257647424
HPO: Genital tract atresia (HP:0001827)	1	1.01454	0.9856683817296509	0.6478335216647834
HPO: Abnormality of the wing of the ilium (HP:0011867)	1	1.01433	0.9858724478227008	0.6479135208647914
HPO: Bradykinesia (HP:0002067)	1	1.07615	0.9292384890582168	0.6480935190648094
HPO: Abnormality of alkaline phosphatase activity (HP:0004379)	1	1.06006	0.9433428296511518	0.6485735142648573
HPO: Abnormality of the gallbladder (HP:0005264)	1	1.05787	0.9452957357709358	0.6491735082649174
HPO: Incomplete penetrance (HP:0003829)	2	2.2268	0.8981498113885397	0.6556534434655653
HPO: Neoplasm of the thyroid gland (HP:0100031)	1	1.09554	0.9127918651988974	0.6556834431655684
HPO: Abnormality of the clitoris (HP:0000056)	1	1.03922	0.9622601566559534	0.6563934360656394
HPO: Telecanthus (HP:0000506)	2	2.35409	0.8495851900309674	0.6575334246657534
HPO: Infertility (HP:0000789)	1	1.05211	0.9504709583598672	0.6605633943660564
HPO: Abnormality of cells of the lymphoid lineage (HP:0012140)	1	1.13077	0.8843531398958232	0.6612333876661234
HPO: Generalized muscle weakness (HP:0003324)	1	1.09451	0.9136508574613297	0.6621033789662103
HPO: Bulbous nose (HP:0000414)	1	1.05429	0.9485056293809104	0.6623333766662334
HPO: Abnormal enzyme/coenzyme activity (HP:0012379)	1	1.09971	0.9093306417146338	0.6632733672663274
HPO: Short nose (HP:0003196)	4	4.54478	0.8801306113827292	0.6654833451665483
HPO: Mitochondrial inheritance (HP:0001427)	1	1.111	0.9000900090009001	0.6666433335666644
HPO: Synostosis involving bones of the hand (HP:0004278)	1	1.15194	0.8681007691372815	0.6676133238667613
HPO: Broad phalanx (HP:0006009)	1	1.07164	0.9331491918927999	0.6681133188668114
HPO: Short metatarsal (HP:0010743)	1	1.07501	0.9302239048939079	0.6694333056669434
HPO: CNS demyelination (HP:0007305)	1	1.07448	0.9306827488645669	0.6697333026669733
HPO: Scrotal hypoplasia (HP:0000046)	1	1.07752	0.9280570198232979	0.6700632993670064
HPO: Atrial fibrillation (HP:0005110)	1	1.07136	0.9333930704898447	0.6701632983670164
HPO: Platyspondyly (HP:0000926)	2	2.28427	0.8755532402036538	0.6723632763672364
HPO: Sudden cardiac death (HP:0001645)	2	2.45183	0.815717239776004	0.6727632723672763
HPO: Abnormality of the shoulder girdle musculature (HP:0001435)	1	1.1333	0.8823788934968676	0.6737032629673704
HPO: Delayed cranial suture closure (HP:0000270)	1	1.0903	0.9171787581399614	0.6747732522674773
HPO: Spina bifida occulta (HP:0003298)	1	1.2529	0.7981482959533882	0.6750432495675043
HPO: Infantile onset (HP:0003593)	7	8.01618	0.8732338844686621	0.6763832361676383
HPO: Abnormality of the vitreous humor (HP:0004327)	1	1.09567	0.9126835634817053	0.6764232357676423
HPO: Neoplasm of the respiratory system (HP:0100606)	1	1.15693	0.8643565297814042	0.6783132168678313
HPO: Autism (HP:0000717)	2	2.54995	0.7843291044922449	0.6791632083679163
HPO: Iris coloboma (HP:0000612)	3	3.52449	0.8511869802439501	0.6816231837681623
HPO: Pachygyria (HP:0001302)	1	1.11624	0.8958646885974343	0.6820631793682063
HPO: Supraventricular tachycardia (HP:0004755)	1	1.11155	0.8996446403670549	0.6833031669683303
HPO: Primary atrial arrhythmia (HP:0001692)	1	1.11155	0.8996446403670549	0.6833031669683303
HPO: Lack of skin elasticity (HP:0100679)	1	1.11393	0.8977224780731284	0.6838031619683803
HPO: Choreoathetosis (HP:0001266)	1	1.14615	0.8724861492823801	0.6846631533684663
HPO: Narrow chest (HP:0000774)	2	2.36537	0.8455336797202975	0.6851531484685153
HPO: Abnormality of intracranial pressure (HP:0012640)	1	1.19085	0.8397363227946425	0.6865131348686513
HPO: Increased intracranial pressure (HP:0002516)	1	1.19085	0.8397363227946425	0.6865131348686513
HPO: Melanocytic nevus (HP:0000995)	1	1.13515	0.8809408448222701	0.6884031159688403
HPO: Dental malocclusion (HP:0000689)	2	2.52532	0.79197883832544	0.6886231137688623
HPO: Abnormality of nucleobase metabolism (HP:0010932)	1	1.13966	0.8774546794658057	0.6899531004689953
HPO: Hypertelorism (HP:0000316)	9	10.38692	0.8664743735390279	0.6900830991690083
HPO: Depression (HP:0000716)	1	1.15124	0.868628609151871	0.6903130968690313
HPO: Pectus carinatum (HP:0000768)	2	2.36868	0.8443521286117163	0.6907330926690733
HPO: Sepsis (HP:0100806)	1	1.19496	0.836848095333735	0.6945730542694573
HPO: Hypospadias (HP:0000047)	2	2.4333	0.8219290675214729	0.6953230467695323
HPO: Abnormality of the acetabulum (HP:0003170)	1	1.21005	0.8264121317300938	0.6958830411695883
HPO: Supraventricular arrhythmia (HP:0005115)	1	1.15095	0.8688474738259699	0.6959830401695983
HPO: Delayed myelination (HP:0012448)	1	1.19217	0.8388065460462854	0.6981030189698103
HPO: Renal agenesis (HP:0000104)	1	1.16028	0.8618609301203158	0.6985130148698513
HPO: Emotional lability (HP:0000712)	1	1.1697	0.8549200649739249	0.6988130118698813
HPO: Abnormality of the humerus (HP:0003063)	1	1.20929	0.8269315052634191	0.6998730012699873
HPO: Abnormality of the fingernails (HP:0001231)	3	3.95607	0.7583283410050884	0.7010629893701062
HPO: Hypotension (HP:0002615)	1	1.2141	0.8236553825879253	0.7013829861701383
HPO: Congenital cataract (HP:0000519)	1	1.29787	0.7704931926926425	0.7017429825701743
HPO: Macrocytic anemia (HP:0001972)	1	1.17718	0.8494877588813946	0.7031329686703133
HPO: Lumbar hyperlordosis (HP:0002938)	1	1.19399	0.8375279524954145	0.7059529404705953
HPO: Absent toe (HP:0010760)	1	1.21089	0.8258388458076291	0.7064529354706452
HPO: Smooth philtrum (HP:0000319)	1	1.22856	0.8139610601028846	0.7069129308706913
HPO: Broad long bones (HP:0005622)	1	1.19072	0.8398280032249396	0.7070529294707053
HPO: Aplasia/Hypoplasia of the lens (HP:0008063)	1	1.21074	0.8259411599517651	0.7103128968710313
HPO: Abnormality of the upper arm (HP:0001454)	1	1.24974	0.8001664346184005	0.7122028779712203
HPO: Aneurysm (HP:0002617)	1	1.25403	0.7974290886182946	0.7125828741712583
HPO: Aplasia/Hypoplasia affecting the fundus (HP:0008057)	1	1.31564	0.7600863458088839	0.7150028499715003
HPO: Abnormality of the middle phalanges of the hand (HP:0009833)	1	1.21322	0.8242528148233627	0.7152028479715203
HPO: Hydrocephalus (HP:0000238)	5	6.03948	0.8278858444766768	0.7181228187718123
HPO: Thrombophlebitis (HP:0004418)	1	1.35411	0.7384924415298609	0.7181528184718153
HPO: Cryptorchidism (HP:0000028)	10	11.79372	0.8479088871026275	0.7185828141718583
HPO: Non-midline cleft lip (HP:0100335)	1	1.23665	0.8086362349896898	0.7187628123718763
HPO: Premature birth (HP:0001622)	2	2.48655	0.8043272807705456	0.7189728102718973
HPO: Aplasia/Hypoplasia of metatarsal bones (HP:0001964)	1	1.23498	0.8097297122220602	0.7197728022719773
HPO: Meningitis (HP:0001287)	1	1.35843	0.736143930861362	0.7207927920720792
HPO: Sloping forehead (HP:0000340)	2	2.53192	0.7899143732819363	0.7238727612723873
HPO: Bruising susceptibility (HP:0000978)	2	2.60656	0.7672948253636978	0.7244627553724463
HPO: Depressed nasal ridge (HP:0000457)	2	2.59029	0.7721143192461076	0.7261927380726193
HPO: Childhood onset (HP:0011463)	1	1.28064	0.7808595702148926	0.7274127258727413
HPO: Urinary incontinence (HP:0000020)	1	1.27462	0.784547551427092	0.7292827071729283
HPO: Postaxial foot polydactyly (HP:0001830)	1	1.31049	0.7630733542415433	0.7296527034729653
HPO: Decreased testicular size (HP:0008734)	1	1.27479	0.7844429278547839	0.7304626953730463
HPO: Hyperextensible skin (HP:0000974)	1	1.28991	0.7752478855113923	0.7313326866731332
HPO: Congenital hepatic fibrosis (HP:0002612)	1	1.35489	0.7380672969761384	0.7377526224737753
HPO: Increased CSF lactate (HP:0002490)	1	1.34905	0.7412623698157963	0.7386726132738672
HPO: Abnormality of the duodenum (HP:0002246)	1	1.35413	0.7384815342692356	0.7431625683743163
HPO: Sandal gap (HP:0001852)	1	1.33589	0.7485646273271003	0.7437525624743753
HPO: Dry skin (HP:0000958)	2	2.7513	0.726929088067459	0.7463725362746373
HPO: Muscular hypotonia of the trunk (HP:0008936)	1	1.45564	0.686983045258443	0.7515424845751543
HPO: Polymicrogyria (HP:0002126)	1	1.37376	0.7279291870486838	0.7568824311756882
HPO: Skin rash (HP:0000988)	1	1.41602	0.7062047146226748	0.7615823841761582
HPO: Hypermelanotic macule (HP:0001034)	1	1.49924	0.6670046156719405	0.7668423315766842
HPO: Macrotia (HP:0000400)	2	2.92853	0.6829364903210826	0.7693023069769303
HPO: Broad foot (HP:0001769)	1	1.4983	0.6674230794900888	0.7716922830771692
HPO: Dysmetria (HP:0001310)	1	1.47564	0.6776720609362716	0.7720622793772062
HPO: Type II diabetes mellitus (HP:0005978)	2	3.01817	0.6626531971360129	0.7754322456775432
HPO: Frontal bossing (HP:0002007)	5	6.72785	0.7431794704103094	0.7767222327776723
HPO: Hypoplasia of the maxilla (HP:0000327)	1	1.47437	0.6782557973914283	0.7797422025779742
HPO: Blue sclerae (HP:0000592)	1	1.53127	0.6530526948219452	0.7823021769782302
HPO: Aplasia/Hypoplasia of the abdominal wall musculature (HP:0010318)	1	1.59792	0.6258135576249124	0.7832021679783202
HPO: Retinitis pigmentosa (HP:0000510)	2	2.86435	0.6982386928971669	0.7840721592784072
HPO: Respiratory insufficiency due to muscle weakness (HP:0002747)	1	1.51052	0.662023673966581	0.7857221427785722
HPO: Cerebral cortical atrophy (HP:0002120)	3	4.37074	0.6863826262829635	0.7892121078789213
HPO: Pyloric stenosis (HP:0002021)	1	1.59229	0.628026301741517	0.7905120948790512
HPO: Rocker bottom foot (HP:0001838)	1	1.64854	0.6065973528091524	0.7937920620793792
HPO: Wide nasal bridge (HP:0000431)	5	6.73065	0.742870302273926	0.7942720572794272
HPO: Postaxial hand polydactyly (HP:0001162)	2	2.96821	0.6738067724318697	0.7944220557794422
HPO: Abdominal pain (HP:0002027)	2	3.14758	0.6354087902452042	0.7958020419795802
HPO: Cheekbone underdevelopment (HP:0010669)	1	1.89344	0.5281392597600135	0.7977020229797702
HPO: Microcornea (HP:0000482)	2	2.98677	0.66961968949735	0.7986020139798602
HPO: Hypohidrosis (HP:0000966)	1	1.6935	0.5904930617065249	0.8027719722802772
HPO: Left ventricular hypertrophy (HP:0001712)	1	1.57267	0.6358613059319501	0.8029919700802992
HPO: Rigidity (HP:0002063)	1	1.69332	0.5905558311482768	0.8068119318806812
HPO: Sporadic (HP:0003745)	1	1.67333	0.5976107522126538	0.8088319116808832
HPO: Congenital onset (HP:0003577)	3	4.37467	0.6857660120649101	0.8102818971810282
HPO: Omphalocele (HP:0001539)	1	1.73016	0.5779812271697415	0.8103518964810352
HPO: Slow progression (HP:0003677)	2	3.03592	0.6587788874542149	0.8125418745812542
HPO: Fine hair (HP:0002213)	1	1.81588	0.5506971826332137	0.8144218557814422
HPO: Preaxial hand polydactyly (HP:0001177)	1	1.71028	0.5846995813550997	0.8144518554814452
HPO: Brachydactyly syndrome (HP:0001156)	4	5.59169	0.7153472384914042	0.8151218487815122
HPO: Intellectual disability, severe (HP:0010864)	1	1.74673	0.5724983254423981	0.8192518074819252
HPO: Arachnodactyly (HP:0001166)	1	1.72444	0.5798984018000046	0.8211817881821182
HPO: Gliosis (HP:0002171)	1	1.67095	0.598461952781352	0.8215817841821582
HPO: Anonychia (HP:0001798)	1	1.88846	0.529531999618737	0.8247117528824712
HPO: Hydronephrosis (HP:0000126)	1	1.70395	0.5868716805070571	0.8259717402825971
HPO: Skin ulcer (HP:0200042)	2	3.39153	0.5897043517232635	0.8303616963830361
HPO: Umbilical hernia (HP:0001537)	3	4.88581	0.6140230586125944	0.8305116948830512
HPO: Memory impairment (HP:0002354)	1	1.78698	0.559603353143292	0.8315816841831581
HPO: Hypodontia (HP:0000668)	1	1.91033	0.5234697670036067	0.8360916390836092
HPO: Malar flattening (HP:0000272)	4	5.87303	0.6810794428089079	0.8376816231837682
HPO: Ptosis (HP:0000508)	7	9.84502	0.7110193783252853	0.8425315746842531
HPO: Dehydration (HP:0001944)	1	1.83501	0.5449561582770666	0.8425715742842571
HPO: Polycystic ovaries (HP:0000147)	1	1.99828	0.5004303701183017	0.8428415715842842
HPO: Variable expressivity (HP:0003828)	3	4.80365	0.6245251007046725	0.8444715552844472
HPO: Splenomegaly (HP:0001744)	5	7.58181	0.6594731337240052	0.8475315246847531
HPO: Vesicoureteral reflux (HP:0000076)	1	2.16994	0.46084223526917795	0.8477515224847751
HPO: Lipoatrophy (HP:0100578)	1	1.8778	0.5325380764724678	0.8489015109848902
HPO: Dolichocephaly (HP:0000268)	2	3.49012	0.5730461989845621	0.8493615063849361
HPO: Heterogeneous (HP:0001425)	3	4.83491	0.6204872479529092	0.8497215027849722
HPO: Joint laxity (HP:0001388)	1	1.89449	0.5278465444525967	0.8526814731852681
HPO: Microdontia (HP:0000691)	1	2.12922	0.4696555546162444	0.8579014209857901
HPO: Midface retrusion (HP:0011800)	1	1.94602	0.513869333305927	0.8579314206857931
HPO: Dysphagia (HP:0002015)	2	3.53272	0.5661360085146856	0.8676113238867611
HPO: Palmoplantar keratoderma (HP:0000982)	2	4.08664	0.4893996045651195	0.8693313066869331
HPO: Tetralogy of Fallot (HP:0001636)	1	2.33391	0.42846553637458173	0.8701812981870182
HPO: Metabolic acidosis (HP:0001942)	1	2.01686	0.4958202354154478	0.8711512884871151
HPO: Triangular face (HP:0000325)	1	2.12688	0.47017227112013843	0.8746512534874651
HPO: Nephropathy (HP:0000112)	1	2.17562	0.4596390913854442	0.8758112418875811
HPO: Somatic mutation (HP:0001428)	1	2.14573	0.4660418598798544	0.8766112338876612
HPO: Retinopathy (HP:0000488)	1	2.20937	0.4526177145521122	0.8770212297877021
